timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
553945055,36,3603.0,3960.0,1650.0,5399.0,-53.0,-67.0,-54.0,-68.0,960.0,243.0,116.0,324.0
553945067,36,3452.0,3882.0,1143.0,5633.0,-59.0,-70.0,-55.0,-68.0,508.0,349.0,356.0,257.0
553945079,36,3647.0,4155.0,1953.0,5281.0,-59.0,-69.0,-54.0,-66.0,427.0,110.0,361.0,480.0
553945092,36,3413.0,3764.0,1768.0,5985.0,-60.0,-69.0,-53.0,-65.0,1133.0,325.0,303.0,215.0
553945104,36,3491.0,3843.0,1562.0,5438.0,-58.0,-68.0,-53.0,-68.0,1413.0,272.0,364.0,476.0
553945116,36,3491.0,3882.0,1709.0,5360.0,-58.0,-64.0,-54.0,-69.0,874.0,353.0,247.0,448.0
553945128,36,3608.0,3804.0,1738.0,5516.0,-58.0,-66.0,-53.0,-68.0,489.0,223.0,248.0,479.0
553945140,36,3804.0,3725.0,1718.0,5360.0,-58.0,-68.0,-51.0,-67.0,249.0,319.0,438.0,410.0
553945152,36,3413.0,3764.0,1797.0,5555.0,-58.0,-67.0,-53.0,-66.0,449.0,304.0,414.0,354.0
553945165,36,3569.0,3999.0,1914.0,5321.0,-58.0,-67.0,-53.0,-63.0,1477.0,213.0,339.0,560.0
553945177,36,3452.0,3803.0,2392.0,5379.0,-51.0,-68.0,-51.0,-63.0,1466.0,470.0,289.0,580.0
553945189,36,3374.0,3843.0,1768.0,5438.0,-59.0,-67.0,-54.0,-63.0,1268.0,279.0,379.0,431.0
553945203,36,3530.0,3569.0,1943.0,5672.0,-58.0,-67.0,-52.0,-64.0,1000.0,438.0,410.0,396.0
553945217,36,3530.0,3608.0,1963.0,5633.0,-58.0,-66.0,-52.0,-58.0,1337.0,456.0,410.0,1103.0
553945231,36,3491.0,3530.0,1826.0,5399.0,-58.0,-67.0,-52.0,-64.0,1441.0,335.0,286.0,496.0
553945244,36,3374.0,3647.0,1973.0,5438.0,-58.0,-66.0,-53.0,-64.0,1441.0,335.0,310.0,431.0
553945258,36,3413.0,3843.0,2087.0,5438.0,-58.0,-67.0,-53.0,-64.0,1467.0,261.0,268.0,473.0
553945272,36,3452.0,3647.0,1826.0,5555.0,-58.0,-65.0,-52.0,-64.0,305.0,488.0,354.0,385.0
553945286,36,3530.0,3608.0,2207.0,5555.0,-59.0,-66.0,-52.0,-63.0,390.0,343.0,223.0,446.0
553945300,36,3569.0,3569.0,2148.0,5946.0,-58.0,-66.0,-52.0,-63.0,359.0,542.0,286.0,259.0
553945314,36,3491.0,3882.0,2002.0,5360.0,-58.0,-65.0,-52.0,-64.0,587.0,175.0,317.0,552.0
553945328,36,3452.0,3803.0,2128.0,5750.0,-58.0,-66.0,-50.0,-64.0,401.0,305.0,336.0,370.0
553945340,36,3413.0,3647.0,1768.0,5321.0,-53.0,-66.0,-50.0,-64.0,1002.0,442.0,384.0,504.0
553945353,36,3452.0,3608.0,2236.0,5282.0,-53.0,-65.0,-51.0,-65.0,1574.0,463.0,288.0,591.0
553945366,36,3413.0,3686.0,2148.0,5633.0,-58.0,-66.0,-51.0,-64.0,1269.0,352.0,269.0,357.0
553945379,36,3374.0,3647.0,2070.0,5360.0,-58.0,-66.0,-50.0,-64.0,1400.0,347.0,411.0,542.0
553945394,36,3413.0,3608.0,1826.0,5477.0,-58.0,-66.0,-52.0,-65.0,1335.0,357.0,375.0,438.0
553945407,36,3608.0,3686.0,2275.0,5282.0,-58.0,-66.0,-50.0,-65.0,1284.0,320.0,291.0,536.0
553945421,36,3569.0,3882.0,2061.0,6307.0,-58.0,-67.0,-52.0,-59.0,1489.0,197.0,341.0,595.0
553945435,36,3452.0,3764.0,2432.0,5829.0,-58.0,-66.0,-52.0,-63.0,1388.0,323.0,234.0,318.0
553945448,36,3335.0,3569.0,1943.0,5438.0,-58.0,-66.0,-52.0,-58.0,394.0,467.0,328.0,891.0
553945461,36,3374.0,3647.0,1885.0,5360.0,-58.0,-66.0,-52.0,-59.0,1515.0,389.0,389.0,666.0
553945474,36,3530.0,3686.0,1885.0,5789.0,-58.0,-65.0,-53.0,-63.0,289.0,609.0,335.0,304.0
553945488,36,3491.0,3882.0,1943.0,5594.0,-58.0,-65.0,-53.0,-63.0,411.0,513.0,246.0,376.0
553945503,36,3491.0,3882.0,2090.0,5633.0,-58.0,-67.0,-53.0,-59.0,1199.0,455.0,271.0,410.0
553945516,36,3608.0,3843.0,2002.0,5614.0,-58.0,-66.0,-53.0,-63.0,501.0,327.0,294.0,371.0
553945530,36,3608.0,3725.0,2128.0,5477.0,-58.0,-66.0,-49.0,-63.0,501.0,292.0,456.0,501.0
553945544,36,3530.0,3921.0,2090.0,5555.0,-58.0,-66.0,-53.0,-63.0,1304.0,415.0,258.0,417.0
553945559,36,3686.0,3843.0,2061.0,5633.0,-58.0,-66.0,-52.0,-63.0,1249.0,276.0,271.0,379.0
553945574,36,3530.0,3921.0,2002.0,5399.0,-58.0,-66.0,-52.0,-64.0,587.0,226.0,411.0,741.0
553945588,36,3686.0,3843.0,2061.0,5477.0,-52.0,-66.0,-52.0,-65.0,1469.0,312.0,346.0,420.0
553945602,36,3569.0,3803.0,2324.0,5242.0,-58.0,-66.0,-50.0,-65.0,1085.0,283.0,391.0,572.0
553945616,36,3608.0,3804.0,2353.0,5125.0,-58.0,-66.0,-52.0,-64.0,405.0,318.0,271.0,647.0
553945630,36,3452.0,3530.0,2266.0,5242.0,-58.0,-66.0,-52.0,-64.0,424.0,526.0,241.0,579.0
553945644,36,3452.0,3921.0,2178.0,5281.0,-58.0,-66.0,-52.0,-63.0,462.0,281.0,300.0,626.0
553945658,36,3296.0,3647.0,2061.0,5555.0,-58.0,-66.0,-52.0,-64.0,322.0,432.0,217.0,398.0
553945672,36,3374.0,3647.0,2090.0,5477.0,-58.0,-66.0,-52.0,-64.0,373.0,399.0,298.0,456.0
553945687,36,3725.0,3843.0,2334.0,5594.0,-58.0,-66.0,-52.0,-64.0,318.0,362.0,259.0,394.0
553945701,36,3491.0,3647.0,2061.0,,-58.0,-67.0,-52.0,,216.0,484.0,286.0,
553945715,36,3530.0,3921.0,2295.0,5242.0,-58.0,-66.0,-52.0,-61.0,363.0,429.0,206.0,586.0
553945729,36,3569.0,3686.0,2031.0,5360.0,-58.0,-66.0,-52.0,-64.0,337.0,481.0,342.0,508.0
553945744,36,3569.0,3764.0,2295.0,5164.0,-58.0,-66.0,-52.0,-64.0,542.0,347.0,224.0,633.0
553945758,36,3608.0,3882.0,2236.0,5516.0,-58.0,-66.0,-51.0,-64.0,1442.0,298.0,321.0,415.0
553945771,36,3330.0,3686.0,2090.0,5399.0,-50.0,-66.0,-52.0,-65.0,1452.0,467.0,334.0,456.0
553945786,36,3374.0,3804.0,2061.0,5282.0,-58.0,-66.0,-53.0,-64.0,457.0,291.0,313.0,513.0
553945800,36,3686.0,3608.0,1973.0,5058.0,-59.0,-66.0,-52.0,-59.0,343.0,492.0,313.0,693.0
553945814,36,3296.0,3921.0,2031.0,5438.0,-59.0,-66.0,-52.0,-64.0,437.0,214.0,364.0,460.0
553945828,36,3452.0,3608.0,2002.0,5516.0,-58.0,-66.0,-52.0,-62.0,306.0,451.0,309.0,406.0
553945842,36,3686.0,3960.0,1943.0,5360.0,-58.0,-66.0,-52.0,-62.0,291.0,239.0,354.0,483.0
553945856,36,3569.0,3843.0,1885.0,5399.0,-53.0,-66.0,-52.0,-64.0,393.0,362.0,380.0,443.0
553945870,36,3296.0,3647.0,2002.0,5282.0,-58.0,-66.0,-53.0,-64.0,349.0,498.0,294.0,509.0
553945883,36,3725.0,3882.0,2002.0,5321.0,-58.0,-66.0,-52.0,-64.0,272.0,285.0,375.0,513.0
553945897,36,3608.0,3882.0,2031.0,5242.0,-58.0,-66.0,-53.0,-64.0,343.0,258.0,342.0,508.0
553945912,36,3764.0,3608.0,2392.0,5233.0,-58.0,-66.0,-50.0,-59.0,266.0,466.0,481.0,552.0
553945926,36,3569.0,3608.0,2090.0,5399.0,-58.0,-66.0,-52.0,-64.0,405.0,515.0,271.0,458.0
553945941,36,3452.0,3764.0,2187.0,5203.0,-58.0,-66.0,-52.0,-64.0,386.0,405.0,322.0,544.0
553945955,36,3686.0,3999.0,2061.0,5438.0,-58.0,-66.0,-52.0,-64.0,318.0,187.0,339.0,442.0
553945969,36,,,,5360.0,,,,-65.0,,,,541.0
553945970,36,3413.0,3608.0,2090.0,,-58.0,-66.0,-52.0,,469.0,437.0,303.0,
553945984,36,3413.0,3843.0,1973.0,5438.0,-58.0,-66.0,-52.0,-65.0,272.0,344.0,313.0,456.0
553945998,36,3491.0,3608.0,1943.0,5242.0,-58.0,-66.0,-52.0,-65.0,349.0,520.0,372.0,606.0
553946013,36,3374.0,3725.0,1973.0,5399.0,-58.0,-66.0,-52.0,-64.0,340.0,428.0,385.0,497.0
