Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
8,2024-11-28 14:15:44.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6811,281,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6811,281,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9692,239,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6811,281,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9692,239,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,2788,708,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6811,281,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9692,239,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,2788,708,3542925197,true
8,2024-11-28 14:15:44.559,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,120,229,3542925197,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6225,914,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6225,914,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9770,212,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6225,914,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9770,212,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2710,808,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6225,914,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,9770,212,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,2710,808,3542925401,true
8,2024-11-28 14:15:44.762,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,3,249,3542925401,true
8,2024-11-28 14:15:44.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6548,763,3542925607,true
8,2024-11-28 14:15:44.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6548,763,3542925607,true
8,2024-11-28 14:15:44.968,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9770,171,3542925607,true
8,2024-11-28 14:15:44.968,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,6548,763,3542925607,true
