Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
23,2024-11-28 15:14:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5283,1105,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5283,1105,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5332,2241,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5283,1105,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5332,2241,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,861,1055,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5283,1105,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5332,2241,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,861,1055,3546460319,true
23,2024-11-28 15:14:39.712,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3079,881,3546460319,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5835,883,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5835,883,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,5825,1840,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5835,883,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,5825,1840,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1069,926,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5835,883,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,5825,1840,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1069,926,3546460449,true
23,2024-11-28 15:14:39.810,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3050,834,3546460449,true
23,2024-11-28 15:14:39.981,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5835,924,3546460621,true
