Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
31,2024-11-28 14:36:57.091,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5991,1163,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5991,1163,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,4946,207,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5991,1163,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,4946,207,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,483,630,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5991,1163,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,4946,207,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,483,630,3544197730,true
31,2024-11-28 14:36:57.091,MCSLab RTT AP3,b0:e4:d5:88:16:86,-68,4261,759,3544197730,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5991,1207,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5991,1207,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5034,311,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5991,1207,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5034,311,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,366,640,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5991,1207,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5034,311,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,366,640,3544197831,true
31,2024-11-28 14:36:57.191,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,4183,637,3544197831,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5962,990,3544197935,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5962,990,3544197935,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,5210,2258,3544197934,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5962,990,3544197935,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,5210,2258,3544197934,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,171,701,3544197934,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,5962,990,3544197935,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,5210,2258,3544197934,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,171,701,3544197934,true
31,2024-11-28 14:36:57.295,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,3988,1942,3544197934,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6255,1188,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6255,1188,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5063,2467,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6255,1188,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5063,2467,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,366,580,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,6255,1188,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5063,2467,3544198036,true
31,2024-11-28 14:36:57.395,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,366,580,3544198036,true
