Starting Wi-Fi RTT Ranging...
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7397 mm, StdDev: 1172 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7397 mm, StdDev: 1172 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 8643 mm, StdDev: 747 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7397 mm, StdDev: 1172 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 8643 mm, StdDev: 747 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 102 mm, StdDev: 414 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7397 mm, StdDev: 1172 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 8643 mm, StdDev: 747 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 102 mm, StdDev: 414 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.338, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -62, Distance: 2938 mm, StdDev: 493 mm, timeStemp: 5533170978, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7085 mm, StdDev: 1171 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7085 mm, StdDev: 1171 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 9743 mm, StdDev: 1169 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7085 mm, StdDev: 1171 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 9743 mm, StdDev: 1169 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 219 mm, StdDev: 304 mm, timeStemp: 5533171134, mcOn: true
Label: 4, Timestamp: 2024-12-21 15:06:30.494, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7085 mm, StdDev: 1171 mm, timeStemp: 5533171134, mcOn: true
