timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
725326487,7-11,283.8375,8427.252721797544,3675.726327683616,3864.194964194964,-54.0,-68.0,-55.0,-64.0
725326500,7-11,275.79352226720647,8285.351890512642,3712.759516345723,2851.847051869366,-54.0,-68.0,-55.0,-58.0
725326513,7-11,334.8095744680851,7594.6920338775,3564.918683446273,3831.927094286716,-54.0,-69.0,-55.0,-60.0
725326525,7-11,89.38504464285715,7705.07372816174,3976.370043054611,3654.692741133576,-44.0,-68.0,-53.0,-61.0
725326538,7-11,237.8073394495413,8113.122244488978,3766.738755111313,3687.514963387456,-54.0,-67.0,-54.0,-65.0
725326550,7-11,303.4918032786885,8151.8895501071165,3629.5534252981065,3783.088758516275,-54.0,-67.0,-47.0,-63.0
725326563,7-11,241.2502585315408,8311.7752151463,3395.6302443522363,3262.5433133101483,-55.0,-68.0,-50.0,-60.0
725326576,7-11,274.68145161290323,8344.241415313225,3435.224813432836,4057.99508057676,-54.0,-68.0,-50.0,-62.0
725326589,7-11,186.50520340586567,8165.1431695246865,3397.1964944649444,3961.214429223744,-54.0,-67.0,-50.0,-62.0
725326604,7-11,233.5225225225225,8281.50985392998,3084.7877041306438,4121.351898734177,-54.0,-67.0,-47.0,-62.0
725326620,7-11,307.64516129032256,7032.193581661891,2887.665582151987,3767.834857351865,-54.0,-62.0,-46.0,-62.0
725326635,7-11,298.8803418803419,8422.546570314293,3156.6694234404536,3968.352065500558,-54.0,-69.0,-48.0,-63.0
725326649,7-11,377.7544596012592,8333.413634837121,2980.4809306788206,3976.466629996333,-54.0,-69.0,-50.0,-62.0
725326665,7-11,306.4469328140214,8647.36643647923,3207.044023668639,3650.340361445784,-54.0,-67.0,-48.0,-63.0
725326680,7-11,261.7521613832853,8334.592622020431,3564.6341236634125,3920.206617647059,-54.0,-68.0,-49.0,-62.0
725326695,7-11,309.15618860510807,8720.009284845804,3449.0888022028453,3824.0285663274417,-54.0,-67.0,-50.0,-55.0
725326710,7-11,287.80055658627083,8357.772648586268,3471.6577893000235,4175.372927180966,-46.0,-68.0,-50.0,-62.0
725326724,7-11,271.6689930209372,8071.850811154703,3298.4589853010907,4046.7109375,-54.0,-67.0,-49.0,-61.0
725326738,7-11,290.3330258302583,8562.773351492453,3212.5886255924174,4143.015432098765,-54.0,-67.0,-50.0,-61.0
725326753,7-11,349.1755577109602,8619.88976640712,2827.967859751643,3919.6907645038855,-54.0,-68.0,-50.0,-63.0
725326768,7-11,214.2782608695652,8195.74741128563,3023.2268208092487,4088.152497643732,-54.0,-68.0,-45.0,-61.0
725326782,7-11,272.7567567567568,8422.989816700612,3446.132043935053,3878.145844699037,-54.0,-68.0,-49.0,-62.0
725326796,7-11,285.32356020942404,8448.640457142857,3251.1088729016788,3889.462702899873,-54.0,-67.0,-47.0,-56.0
725326811,7-11,205.5641293013556,8428.412267700376,3090.8592857142853,3571.7472002635045,-54.0,-61.0,-49.0,-61.0
725326830,7-11,191.20853540252185,8684.491853808893,3128.6366789507915,4133.058988764045,-54.0,-67.0,-44.0,-61.0
725326844,7-11,237.8073394495413,8665.19165828022,3488.099455363485,3662.216987504221,-54.0,-67.0,-49.0,-61.0
725326861,7-11,341.23222748815164,8446.258199030768,3496.6811224489797,3932.170369133122,-54.0,-67.0,-43.0,-61.0
725326875,7-11,317.2590725806452,8465.339320004518,2998.7546777546777,3696.9308969039257,-54.0,-67.0,-45.0,-62.0
725326889,7-11,247.6528662420382,8493.368906900821,3257.0785697482947,3723.18352186392,-54.0,-67.0,-48.0,-61.0
725326905,7-11,234.4613065326633,8135.18277720445,3258.9240384615387,3552.5629852638253,-54.0,-67.0,-44.0,-56.0
725326921,7-11,234.4613065326633,8284.156943491193,3230.4808679421367,3134.0719917723686,-54.0,-67.0,-48.0,-57.0
725326940,7-11,313.4671314741036,8535.804044943821,3053.9838326200666,3784.00730532957,-54.0,-67.0,-49.0,-61.0
725326953,7-11,312.2232142857143,8468.02229552952,2983.8588928150766,4291.05780246485,-54.0,-67.0,-45.0,-58.0
725326967,7-11,292.67883995703545,8421.69104579631,3389.478863316111,3858.6959514833634,-54.0,-68.0,-49.0,-61.0
725326981,7-11,,,3744.675884404584,4737.720325203252,,,-50.0,-62.0
725326982,7-11,489.6066666666666,9020.240008664572,,,-54.0,-73.0,,
725326993,7-11,280.3333333333333,8363.070728929386,3622.930748663101,4682.254601226994,-53.0,-67.0,-48.0,-62.0
725327004,7-11,342.83333333333337,8475.870730603936,3109.524133083412,3964.6728558797527,-53.0,-67.0,-49.0,-61.0
725327034,7-11,327.4932362122789,8458.13856502242,3124.6558303886927,3852.934352981613,-53.0,-67.0,-49.0,-61.0
725327062,7-11,201.7768679631525,8717.832039599505,2454.277830412127,2799.495729602035,-53.0,-67.0,-42.0,-56.0
725327091,7-11,267.929203539823,8516.32375,2552.207142857143,3284.9759252605104,-54.0,-67.0,-43.0,-54.0
725327122,7-11,363.2694248234107,8569.590430300314,3341.6070849733737,4826.784276126558,-54.0,-66.0,-49.0,-61.0
725327135,7-11,275.79352226720647,8630.449827374987,3267.298359140282,3799.877481053771,-53.0,-66.0,-48.0,-57.0
725327149,7-11,280.3333333333333,8424.896333182436,3489.9301137682837,3714.146509671993,-53.0,-66.0,-48.0,-59.0
725327163,7-11,276.9146341463415,8621.690670847798,2907.2239234449758,3806.1249164996657,-53.0,-66.0,-45.0,-61.0
725327180,7-11,391.4870565675935,8206.20205362236,3256.3125587958616,3613.251410153102,-54.0,-66.0,-44.0,-61.0
725327194,7-11,187.74857142857144,8376.427218799909,3291.926058012364,3661.8052699228792,-53.0,-66.0,-48.0,-61.0
725327208,7-11,267.929203539823,8361.678995588734,3043.1471011020603,3962.97617805599,-54.0,-66.0,-48.0,-61.0
725327223,7-11,261.7521613832853,8530.822704658525,3133.38377986966,3808.669117647059,-53.0,-66.0,-48.0,-62.0
725327243,7-11,201.15918367346936,8486.36388508892,4580.0,3679.572366364489,-53.0,-67.0,-49.0,-59.0
725327258,7-11,260.75023923444974,8363.070728929386,3258.9240384615387,3842.894658261447,-53.0,-67.0,-46.0,-62.0
725327274,7-11,284.133472367049,8551.127280970191,1989.8034031413615,3448.4774324535374,-54.0,-66.0,-41.0,-59.0
725327288,7-11,264.8046647230321,8515.417155756208,3386.251497005988,3935.814577163541,-54.0,-66.0,-48.0,-62.0
725327302,7-11,272.7567567567568,8411.932752892655,3265.0346420323317,3916.470470803527,-53.0,-66.0,-44.0,-61.0
725327320,7-11,342.5309229305423,8421.69104579631,2178.4184361728703,3709.349226598629,-53.0,-66.0,-43.0,-61.0
725327338,7-11,267.929203539823,8366.594011701274,3427.2322010237317,3759.662817551963,-53.0,-66.0,-48.0,-61.0
725327353,7-11,327.834375,8641.99944239991,2835.654380086166,3945.973633327474,-46.0,-66.0,-43.0,-59.0
725327370,7-11,269.2529644268775,8385.993718592965,3211.870522749274,4049.819755244756,-54.0,-66.0,-48.0,-62.0
