Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6499,1099,6660394708,True,5558.963016583311
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6499,1099,6660394708,True,5558.963016583311
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9297,86,6660394708,True,9211.788234040285
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6499,1099,6660394708,True,5558.963016583311
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9297,86,6660394708,True,9211.788234040285
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,952,202,6660394708,True,785.3587521663778
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6499,1099,6660394708,True,5558.963016583311
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,9297,86,6660394708,True,9211.788234040285
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,952,202,6660394708,True,785.3587521663778
6-8,2025-01-03 16:13:24.316,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,1922,567,6660394708,True,1484.1639212535154
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6460,1207,6660394833,True,5443.0155210643015
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6460,1207,6660394833,True,5443.0155210643015
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7432,1937,6660394833,True,5895.46632511474
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6460,1207,6660394833,True,5443.0155210643015
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7432,1937,6660394833,True,5895.46632511474
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,405,555,6660394833,True,170.859375
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6460,1207,6660394833,True,5443.0155210643015
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7432,1937,6660394833,True,5895.46632511474
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,405,555,6660394833,True,170.859375
6-8,2025-01-03 16:13:24.440,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2303,278,6660394833,True,2054.943432777993
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5913,1293,6660394958,True,4852.007910074937
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5913,1293,6660394958,True,4852.007910074937
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7588,192,6660394958,True,7400.738303341902
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5913,1293,6660394958,True,4852.007910074937
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7588,192,6660394958,True,7400.738303341902
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,483,538,6660394958,True,228.4906953966699
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5913,1293,6660394958,True,4852.007910074937
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7588,192,6660394958,True,7400.738303341902
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,483,538,6660394958,True,228.4906953966699
6-8,2025-01-03 16:13:24.566,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,2449,257,6660394958,True,2216.408351810791
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4038,1495,6660395092,True,2946.944514729803
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4038,1495,6660395092,True,2946.944514729803
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8682,2805,6660395092,True,6561.950378688953
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4038,1495,6660395092,True,2946.944514729803
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8682,2805,6660395092,True,6561.950378688953
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,714,6660395092,True,64.38317757009345
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4038,1495,6660395092,True,2946.944514729803
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8682,2805,6660395092,True,6561.950378688953
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,714,6660395092,True,64.38317757009345
6-8,2025-01-03 16:13:24.700,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,2782,118,6660395092,True,2668.8013793103446
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7280,505,6660395214,True,6807.7585099550415
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7280,505,6660395214,True,6807.7585099550415
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6162,184,6660395214,True,5983.335014182161
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7280,505,6660395214,True,6807.7585099550415
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6162,184,6660395214,True,5983.335014182161
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,561,496,6660395214,True,297.74929044465466
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,7280,505,6660395214,True,6807.7585099550415
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6162,184,6660395214,True,5983.335014182161
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,561,496,6660395214,True,297.74929044465466
6-8,2025-01-03 16:13:24.822,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,2664,224,6660395214,True,2457.3739612188365
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6889,623,6660395335,True,6317.667864749734
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6889,623,6660395335,True,6317.667864749734
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,5928,411,6660395335,True,5543.647893989588
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6889,623,6660395335,True,6317.667864749734
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,5928,411,6660395335,True,5543.647893989588
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,718,541,6660395335,True,409.4710087370929
6-8,2025-01-03 16:13:24.943,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,6889,623,6660395335,True,6317.667864749734
