Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8124,114,6657897846,True,8011.577567370721
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8124,114,6657897846,True,8011.577567370721
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-44,2920,277,6657897846,True,2667.0003127932437
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8124,114,6657897846,True,8011.577567370721
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-44,2920,277,6657897846,True,2667.0003127932437
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,2094,98,6657897846,True,2000.3813868613138
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8124,114,6657897846,True,8011.577567370721
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-44,2920,277,6657897846,True,2667.0003127932437
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,2094,98,6657897846,True,2000.3813868613138
9-11,2025-01-03 15:31:47.454,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,4216,123,6657897846,True,4096.4867480986395
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,8569,159,6657897932,True,8412.896539871677
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,8569,159,6657897932,True,8412.896539871677
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2889,124,6657897932,True,2770.103219382675
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,8569,159,6657897932,True,8412.896539871677
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2889,124,6657897932,True,2770.103219382675
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,2074,105,6657897932,True,1974.0596603946767
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,8569,159,6657897932,True,8412.896539871677
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2889,124,6657897932,True,2770.103219382675
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,2074,105,6657897932,True,1974.0596603946767
9-11,2025-01-03 15:31:47.546,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4316,127,6657897932,True,4192.630204816565
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8033,124,6657898034,True,7910.885006742676
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8033,124,6657898034,True,7910.885006742676
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2739,195,6657898034,True,2556.9601226993864
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8033,124,6657898034,True,7910.885006742676
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2739,195,6657898034,True,2556.9601226993864
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,2040,122,6657898034,True,1924.8843663274745
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8033,124,6657898034,True,7910.885006742676
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2739,195,6657898034,True,2556.9601226993864
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,2040,122,6657898034,True,1924.8843663274745
9-11,2025-01-03 15:31:47.641,MCSLab RTT AP3,b0:e4:d5:88:16:86,-70,7102,374,6657898034,True,6746.710005350455
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8218,790,6657898340,True,7497.282859680285
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8218,790,6657898340,True,7497.282859680285
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2471,468,6657898340,True,2077.523307247363
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8218,790,6657898340,True,7497.282859680285
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2471,468,6657898340,True,2077.523307247363
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,2085,76,6657898340,True,2011.672836649699
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,8218,790,6657898340,True,7497.282859680285
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,2471,468,6657898340,True,2077.523307247363
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,2085,76,6657898340,True,2011.672836649699
9-11,2025-01-03 15:31:47.947,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,3026,1198,6657898340,True,2167.7736742424245
