Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4731,772,6658488835,True,4067.3016536434675
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4731,772,6658488835,True,4067.3016536434675
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3408,640,6658488835,True,2869.185770750988
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4731,772,6658488835,True,4067.3016536434675
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3408,640,6658488835,True,2869.185770750988
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3686,1695,6658488835,True,2524.9202750418135
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,4731,772,6658488835,True,4067.3016536434675
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,3408,640,6658488835,True,2869.185770750988
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3686,1695,6658488835,True,2524.9202750418135
11-6,2025-01-03 15:41:38.443,MCSLab RTT AP3,b0:e4:d5:88:16:86,-69,3915,583,6658488835,True,3407.564473099155
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,5874,417,6658488965,True,5484.640915593705
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,5874,417,6658488965,True,5484.640915593705
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3291,720,6658488965,True,2700.2445774121165
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,5874,417,6658488965,True,5484.640915593705
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3291,720,6658488965,True,2700.2445774121165
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3882,2523,6658488965,True,2352.8374707259954
11-6,2025-01-03 15:41:38.572,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,5874,417,6658488965,True,5484.640915593705
