Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,600,135,6672466942,True,489.7959183673469
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,600,135,6672466942,True,489.7959183673469
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6619,126,6672466942,True,6495.353743513714
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,600,135,6672466942,True,489.7959183673469
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6619,126,6672466942,True,6495.353743513714
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5542,128,6672466942,True,5416.889594356261
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,600,135,6672466942,True,489.7959183673469
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6619,126,6672466942,True,6495.353743513714
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,5542,128,6672466942,True,5416.889594356261
11-1,2025-01-03 19:34:36.549,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3094,67,6672466942,True,3028.420120215122
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,102,318,6672467084,True,24.771428571428572
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,102,318,6672467084,True,24.771428571428572
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6643,140,6672467084,True,6505.889576883385
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,102,318,6672467084,True,24.771428571428572
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6643,140,6672467084,True,6505.889576883385
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,4702,894,6672467084,True,3950.8227305218015
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,102,318,6672467084,True,24.771428571428572
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6643,140,6672467084,True,6505.889576883385
11-1,2025-01-03 19:34:36.692,MCSLab RTT AP1,24:29:34:e2:4c:36,-73,4702,894,6672467084,True,3950.8227305218015
