Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,True,854.1979264844487
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,True,854.1979264844487
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,True,11942.986125846732
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,True,854.1979264844487
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,True,11942.986125846732
46,2024-12-21 16:39:11.618,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5472,165,5538732256,True,5311.829696647153
46,2024-12-21 16:39:11.618,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,952,109,5538732256,True,854.1979264844487
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,12097,156,5538732256,True,11942.986125846732
46,2024-12-21 16:39:11.618,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,5472,165,5538732256,True,5311.829696647153
46,2024-12-21 16:39:11.618,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,2127,97,5538732256,True,2034.230665467626
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,True,828.0581947743468
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,True,828.0581947743468
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,12180,141,5538732354,True,12040.613586559533
46,2024-12-21 16:39:11.715,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,835,7,5538732354,True,828.0581947743468
46,2024-12-21 16:39:11.715,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,12180,141,5538732354,True,12040.613586559533
