Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
18,2024-12-21 15:52:42.433,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,4731,844,5535943072,True,4014.7732735426007
18,2024-12-21 15:52:42.433,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,4731,844,5535943072,True,4014.7732735426007
18,2024-12-21 15:52:42.433,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7861,55,5535943072,True,7806.382137443153
18,2024-12-21 15:52:42.433,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,4731,844,5535943072,True,4014.7732735426007
18,2024-12-21 15:52:42.433,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7861,55,5535943072,True,7806.382137443153
18,2024-12-21 15:52:42.433,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3491,1136,5535943072,True,2633.905554354874
18,2024-12-21 15:52:42.433,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,4731,844,5535943072,True,4014.7732735426007
18,2024-12-21 15:52:42.433,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7861,55,5535943072,True,7806.382137443153
18,2024-12-21 15:52:42.433,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3491,1136,5535943072,True,2633.905554354874
18,2024-12-21 15:52:42.433,MCSLab RTT AP3,b0:e4:d5:88:16:86,-44,-602,1046,5535943072,True,-219.90533980582524
18,2024-12-21 15:52:42.555,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4233,1143,5535943194,True,3333.015066964286
18,2024-12-21 15:52:42.555,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4233,1143,5535943194,True,3333.015066964286
18,2024-12-21 15:52:42.555,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7705,247,5535943194,True,7465.672157947687
18,2024-12-21 15:52:42.555,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4233,1143,5535943194,True,3333.015066964286
18,2024-12-21 15:52:42.555,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7705,247,5535943194,True,7465.672157947687
18,2024-12-21 15:52:42.555,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3725,1372,5535943194,True,2722.3121443986656
18,2024-12-21 15:52:42.555,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4233,1143,5535943194,True,3333.015066964286
18,2024-12-21 15:52:42.555,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7705,247,5535943194,True,7465.672157947687
18,2024-12-21 15:52:42.555,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,3725,1372,5535943194,True,2722.3121443986656
18,2024-12-21 15:52:42.555,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,125,261,5535943194,True,40.479274611398964
18,2024-12-21 15:52:42.676,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4995,900,5535943316,True,4232.404580152672
18,2024-12-21 15:52:42.676,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4995,900,5535943316,True,4232.404580152672
18,2024-12-21 15:52:42.676,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8213,360,5535943316,True,7868.117228508107
18,2024-12-21 15:52:42.676,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4995,900,5535943316,True,4232.404580152672
18,2024-12-21 15:52:42.676,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8213,360,5535943316,True,7868.117228508107
