Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8833,476,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8833,476,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8577,681,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8833,476,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8577,681,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,54,670,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8833,476,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,8577,681,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,54,670,6056135319,true
6-9,2024-12-27 16:22:34.680,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,3836,1959,6056135319,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7983,625,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7983,625,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8135,168,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7983,625,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8135,168,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,393,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7983,625,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8135,168,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,393,6056135441,true
6-9,2024-12-27 16:22:34.803,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,4276,1233,6056135441,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9311,551,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9311,551,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7666,359,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9311,551,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7666,359,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-141,760,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,9311,551,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7666,359,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-141,760,6056135563,true
6-9,2024-12-27 16:22:34.924,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5086,1499,6056135563,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8305,983,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8305,983,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7158,714,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8305,983,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7158,714,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP1,24:29:34:e2:4c:36,-51,93,804,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8305,983,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7158,714,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP1,24:29:34:e2:4c:36,-51,93,804,6056135691,true
6-9,2024-12-27 16:22:35.053,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4969,1575,6056135691,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8364,664,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8364,664,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,839,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8364,664,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,839,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,541,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8364,664,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,839,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,249,541,6056135814,true
6-9,2024-12-27 16:22:35.176,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4891,1623,6056135814,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,4936,1684,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,4936,1684,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7236,607,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,4936,1684,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7236,607,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,682,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,4936,1684,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7236,607,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,682,6056135937,true
6-9,2024-12-27 16:22:35.299,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,4149,1832,6056135937,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4760,1173,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4760,1173,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,668,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4760,1173,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,668,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-141,794,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4760,1173,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,668,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-141,794,6056136059,true
6-9,2024-12-27 16:22:35.421,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,3925,2559,6056136059,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7163,292,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7163,292,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7314,581,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7163,292,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7314,581,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-63,853,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7163,292,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7314,581,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-63,853,6056136186,true
6-9,2024-12-27 16:22:35.550,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5360,1322,6056136186,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7710,207,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7710,207,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,673,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7710,207,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,673,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP1,24:29:34:e2:4c:36,-50,244,740,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7710,207,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,7119,673,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP1,24:29:34:e2:4c:36,-50,244,740,6056136311,true
6-9,2024-12-27 16:22:35.673,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,4032,1957,6056136310,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7710,105,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7710,105,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7187,610,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7710,105,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7187,610,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-141,796,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7710,105,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7187,610,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-141,796,6056136434,true
6-9,2024-12-27 16:22:35.796,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5243,1276,6056136434,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,462,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,462,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7119,769,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,462,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7119,769,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,93,615,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,462,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,7119,769,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,93,615,6056136559,true
6-9,2024-12-27 16:22:35.921,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4676,1657,6056136559,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7397,309,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7397,309,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7522,532,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7397,309,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7522,532,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,-63,724,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7397,309,6056136692,true
6-9,2024-12-27 16:22:36.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7522,532,6056136692,true
