Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6147,1303,6055146694,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6147,1303,6055146694,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8682,318,6055146693,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6147,1303,6055146694,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8682,318,6055146693,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4897,385,6055146693,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,6147,1303,6055146694,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,8682,318,6055146693,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4897,385,6055146693,true
5-1,2024-12-27 16:06:06.055,MCSLab RTT AP3,b0:e4:d5:88:16:86,-52,-421,1126,6055146693,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4878,214,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4878,214,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8604,350,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4878,214,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8604,350,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4741,2272,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4878,214,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8604,350,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4741,2272,6055146814,true
5-1,2024-12-27 16:06:06.176,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,-733,2850,6055146814,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5200,2017,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5200,2017,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8760,210,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5200,2017,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8760,210,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4780,2327,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,5200,2017,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8760,210,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4780,2327,6055146935,true
5-1,2024-12-27 16:06:06.297,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-733,1335,6055146935,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4966,100,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4966,100,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8525,466,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4966,100,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8525,466,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4507,984,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4966,100,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,8525,466,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4507,984,6055147059,true
5-1,2024-12-27 16:06:06.419,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-655,1404,6055147059,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7485,2487,6055147184,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7485,2487,6055147184,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8838,242,6055147183,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7485,2487,6055147184,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8838,242,6055147183,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4624,527,6055147183,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7485,2487,6055147184,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,8838,242,6055147183,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4624,527,6055147183,true
5-1,2024-12-27 16:06:06.546,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,-1045,1688,6055147183,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,4761,2176,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,4761,2176,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8330,504,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,4761,2176,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8330,504,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4624,2243,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,4761,2176,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8330,504,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4624,2243,6055147307,true
5-1,2024-12-27 16:06:06.668,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-645,1484,6055147307,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4194,354,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4194,354,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8643,411,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4194,354,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8643,411,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,4819,544,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4194,354,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8643,411,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,4819,544,6055147429,true
5-1,2024-12-27 16:06:06.791,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,-655,1587,6055147429,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4731,1629,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4731,1629,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8682,322,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4731,1629,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8682,322,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4663,591,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4731,1629,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8682,322,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4663,591,6055147552,true
5-1,2024-12-27 16:06:06.916,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,-694,1488,6055147552,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4077,384,6055147690,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4077,384,6055147690,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,346,6055147689,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4077,384,6055147690,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,346,6055147689,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4585,1928,6055147689,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4077,384,6055147690,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,346,6055147689,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4585,1928,6055147689,true
5-1,2024-12-27 16:06:07.056,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,-684,1685,6055147689,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4155,172,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4155,172,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8564,443,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4155,172,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8564,443,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4428,828,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,4155,172,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8564,443,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4428,828,6055147841,true
5-1,2024-12-27 16:06:07.209,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-577,1516,6055147841,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4272,352,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4272,352,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,364,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4272,352,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,364,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4702,686,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4272,352,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8760,364,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,4702,686,6055147986,true
5-1,2024-12-27 16:06:07.351,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-928,1778,6055147986,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4233,298,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4233,298,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8565,469,6055148123,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4233,298,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8565,469,6055148123,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4819,789,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4233,298,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8565,469,6055148123,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4819,789,6055148124,true
5-1,2024-12-27 16:06:07.488,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-889,1680,6055148123,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4233,329,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4233,329,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8447,514,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4233,329,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8447,514,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,4658,599,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4233,329,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,8447,514,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,4658,599,6055148265,true
5-1,2024-12-27 16:06:07.632,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,-655,1601,6055148265,true
5-1,2024-12-27 16:06:07.775,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4311,279,6055148409,true
5-1,2024-12-27 16:06:07.775,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,4311,279,6055148409,true
