Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7778,1439,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7778,1439,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8849,114,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7778,1439,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8849,114,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3377,856,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7778,1439,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8849,114,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,3377,856,6055315985,true
3-1,2024-12-27 16:08:55.347,MCSLab RTT AP3,b0:e4:d5:88:16:86,-40,-1358,82,6055315985,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5941,154,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5941,154,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8782,120,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5941,154,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8782,120,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3501,50,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,5941,154,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8782,120,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3501,50,6055316104,true
3-1,2024-12-27 16:08:55.466,MCSLab RTT AP3,b0:e4:d5:88:16:86,-40,-1288,94,6055316104,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5757,1047,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5757,1047,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8765,110,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5757,1047,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8765,110,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3877,1691,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5757,1047,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,8765,110,6055316207,true
3-1,2024-12-27 16:08:55.569,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3877,1691,6055316207,true
