Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2213,6048122030,True,6222.692633028425
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2213,6048122030,True,6222.692633028425
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,760,6048122030,True,7983.173480194875
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2213,6048122030,True,6222.692633028425
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,760,6048122030,True,7983.173480194875
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,483,1060,6048122030,True,151.19183408943616
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2213,6048122030,True,6222.692633028425
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8682,760,6048122030,True,7983.173480194875
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,483,1060,6048122030,True,151.19183408943616
1-10,2024-12-27 14:09:01.392,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,5633,3108,6048122030,True,3630.098272508866
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2083,6048122156,True,6303.289429112284
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2083,6048122156,True,6303.289429112284
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8682,524,6048122156,True,8187.825765804911
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2083,6048122156,True,6303.289429112284
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8682,524,6048122156,True,8187.825765804911
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,14,1303,6048122156,True,0.14882308276385725
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,7954,2083,6048122156,True,6303.289429112284
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8682,524,6048122156,True,8187.825765804911
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,14,1303,6048122156,True,0.14882308276385725
1-10,2024-12-27 14:09:01.517,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4207,842,6048122156,True,3505.416716181422
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8071,1622,6048122276,True,6720.4210254823065
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8071,1622,6048122276,True,6720.4210254823065
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8623,789,6048122276,True,7900.141202719931
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8071,1622,6048122276,True,6720.4210254823065
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8623,789,6048122276,True,7900.141202719931
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1225,650,6048122276,True,800.3333333333333
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,8071,1622,6048122276,True,6720.4210254823065
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8623,789,6048122276,True,7900.141202719931
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,1225,650,6048122276,True,800.3333333333333
1-10,2024-12-27 14:09:01.637,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4530,953,6048122276,True,3742.6408900237097
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8071,1815,6048122400,True,6589.221221930002
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8071,1815,6048122400,True,6589.221221930002
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8623,1510,6048122400,True,7338.017270304945
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8071,1815,6048122400,True,6589.221221930002
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8623,1510,6048122400,True,7338.017270304945
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1538,861,6048122400,True,986.0125052105043
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,8071,1815,6048122400,True,6589.221221930002
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,8623,1510,6048122400,True,7338.017270304945
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,1538,861,6048122400,True,986.0125052105043
1-10,2024-12-27 14:09:01.761,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4647,801,6048122400,True,3963.768171806167
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8540,1452,6048122523,True,7298.999199359488
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8540,1452,6048122523,True,7298.999199359488
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9921,1954,6048122523,True,8288.525557894736
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8540,1452,6048122523,True,7298.999199359488
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9921,1954,6048122523,True,8288.525557894736
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,210,1039,6048122523,True,35.30824659727782
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,8540,1452,6048122523,True,7298.999199359488
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,9921,1954,6048122523,True,8288.525557894736
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,210,1039,6048122523,True,35.30824659727782
1-10,2024-12-27 14:09:01.885,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,7664,130,6048122523,True,7536.168334616372
1-10,2024-12-27 14:09:02.007,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8657,953,6048122646,True,7798.506659729449
1-10,2024-12-27 14:09:02.007,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,8657,953,6048122646,True,7798.506659729449
1-10,2024-12-27 14:09:02.007,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,8769,214,6048122646,True,8560.098074140042
