Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,True,1608.1560975609757
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,True,1608.1560975609757
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,True,7443.0960363872655
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,True,1608.1560975609757
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,True,7443.0960363872655
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3061,2088,6055617887,True,1819.7166440085455
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2436,1254,6055617887,True,1608.1560975609757
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7568,127,6055617887,True,7443.0960363872655
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3061,2088,6055617887,True,1819.7166440085455
6-3,2024-12-27 16:13:57.249,MCSLab RTT AP3,b0:e4:d5:88:16:86,-42,-1579,1246,6055617887,True,-882.563185840708
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,True,1673.4007183170856
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,True,1673.4007183170856
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,True,7397.06410903584
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,True,1673.4007183170856
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,True,7397.06410903584
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3217,2246,6055618010,True,1894.3966684971626
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2554,1344,6055618010,True,1673.4007183170856
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,7656,268,6055618010,True,7397.06410903584
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP1,24:29:34:e2:4c:36,-69,3217,2246,6055618010,True,1894.3966684971626
6-3,2024-12-27 16:13:57.372,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-381,513,6055618010,True,-162.3724832214765
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,True,1535.0277851990384
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,True,1535.0277851990384
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,True,7461.043344035565
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,True,1535.0277851990384
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,True,7461.043344035565
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3022,2263,6055618133,True,1728.000756859035
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,2397,1346,6055618133,True,1535.0277851990384
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,7773,325,6055618133,True,7461.043344035565
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,3022,2263,6055618133,True,1728.000756859035
6-3,2024-12-27 16:13:57.494,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,-381,311,6055618133,True,-209.77023121387282
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,True,1575.2843111229095
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,True,1575.2843111229095
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,True,7461.663545407901
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,True,1575.2843111229095
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,True,7461.663545407901
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,8833,100,6055618259,True,8734.1194447554
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,2436,1331,6055618259,True,1575.2843111229095
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,7627,169,6055618259,True,7461.663545407901
6-3,2024-12-27 16:13:57.621,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,8833,100,6055618259,True,8734.1194447554
