Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
29,2024-12-14 17:31:33.876,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,167,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,167,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7070,1862,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,167,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7070,1862,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-131,451,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,167,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7070,1862,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-131,451,4937074516,true
29,2024-12-14 17:31:33.876,MCSLab RTT AP3,b0:e4:d5:88:16:86,-67,4207,573,4937074516,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,80,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,80,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6865,1886,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,80,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6865,1886,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-571,606,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7280,80,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6865,1886,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-571,606,4937074641,true
29,2024-12-14 17:31:34.000,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,4442,754,4937074641,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7544,204,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7544,204,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6299,173,4937074762,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7544,204,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6299,173,4937074762,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,913,798,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7544,204,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,6299,173,4937074762,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,913,798,4937074763,true
29,2024-12-14 17:31:34.123,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,4324,111,4937074762,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7397,293,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7397,293,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6748,1216,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7397,293,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6748,1216,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1117,352,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7397,293,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,6748,1216,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-1117,352,4937074882,true
29,2024-12-14 17:31:34.242,MCSLab RTT AP3,b0:e4:d5:88:16:86,-67,4324,124,4937074882,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7309,368,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7309,368,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6429,384,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7309,368,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6429,384,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,483,702,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7309,368,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6429,384,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,483,702,4937075004,true
29,2024-12-14 17:31:34.365,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,4383,196,4937075004,true
29,2024-12-14 17:31:34.489,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7202,124,4937075129,true
29,2024-12-14 17:31:34.489,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7202,124,4937075129,true
29,2024-12-14 17:31:34.489,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6611,1036,4937075129,true
29,2024-12-14 17:31:34.489,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,7202,124,4937075129,true
