Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-141,229,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9233,493,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7705,429,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-141,229,4934676843,true
3,2024-12-14 16:51:36.203,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3289,117,4934676842,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,240,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,9233,431,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7744,417,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,240,4934676965,true
3,2024-12-14 16:51:36.326,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3250,141,4934676965,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-24,291,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,9389,314,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7360,718,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-24,291,4934677095,true
3,2024-12-14 16:51:36.455,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3478,898,4934677095,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,14,125,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9858,532,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7432,616,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,14,125,4934677219,true
3,2024-12-14 16:51:36.580,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3504,1133,4934677219,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,307,214,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,9311,115,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7627,463,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,307,214,4934677345,true
3,2024-12-14 16:51:36.705,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3885,1219,4934677345,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-414,352,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,8960,103,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-70,7393,632,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-414,352,4934677448,true
3,2024-12-14 16:51:36.818,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,3563,1200,4934677448,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,324,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8725,95,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6891,1157,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,324,4934677571,true
3,2024-12-14 16:51:36.932,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3446,2514,4934677571,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,283,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8999,177,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7822,387,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-297,283,4934677695,true
3,2024-12-14 16:51:37.056,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,2938,433,4934677695,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-297,329,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,8979,89,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7705,356,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-297,329,4934677818,true
3,2024-12-14 16:51:37.180,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4090,1384,4934677818,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7549,350,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7549,350,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-219,345,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8921,327,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,7549,350,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,-219,345,4934677962,true
3,2024-12-14 16:51:37.332,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,3651,1793,4934677962,true
3,2024-12-14 16:51:37.486,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,9702,1762,4934678121,true
3,2024-12-14 16:51:37.486,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,9702,1762,4934678121,true
