timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
604846976,3-11,-848.4997029114676,7519.714229816095,5910.869835048178,3638.186517337928,-54.0,-73.0,-61.0,-60.0
604846988,3-11,,,6062.926444833625,3627.27971109652,,,-60.0,-55.0
604846989,3-11,-721.3671111111111,7419.440384865427,,,-54.0,-74.0,,
604847001,3-11,-693.2160194174758,7613.382059800665,5877.691871761657,3826.765434647945,-54.0,-73.0,-64.0,-60.0
604847013,3-11,-982.7480670103092,7378.594372081593,5953.0671847175,3772.704603040541,-54.0,-74.0,-60.0,-59.0
604847025,3-11,-808.125173852573,7390.955687830688,4976.087678339818,3692.4934736842106,-45.0,-73.0,-60.0,-59.0
604847037,3-11,-712.2507122507122,5962.539266285396,5520.803525226391,3972.702315789473,-55.0,-69.0,-60.0,-59.0
604847050,3-11,-878.2441574415744,7157.981292517006,5517.0629912781305,3913.7109677419353,-53.0,-69.0,-67.0,-58.0
604847062,3-11,-862.2591568762957,6460.064197187022,6003.208784213876,3644.75989836968,-55.0,-71.0,-62.0,-58.0
604847075,3-11,-1088.43368902439,6075.411376404494,6169.332493702771,3346.589922765723,-54.0,-70.0,-62.0,-54.0
604847088,3-11,-818.9457364341085,6611.25054466231,6326.7578100835135,3657.926264343392,-55.0,-69.0,-61.0,-58.0
604847103,3-11,-840.760781671159,6492.666389926664,6215.417607922017,3862.108483717072,-55.0,-69.0,-61.0,-54.0
604847117,3-11,-886.772565742715,6900.022727272727,6488.531304856641,3263.449988911067,-55.0,-70.0,-59.0,-58.0
604847132,3-11,-762.6102394715111,6869.536618021154,6297.991172371071,3125.844178840195,-55.0,-69.0,-61.0,-58.0
604847146,3-11,-944.7107843137256,6458.706125258087,6270.798612181959,3880.5060918462977,-47.0,-70.0,-59.0,-51.0
604847160,3-11,-961.0743541272842,7123.372473404255,6239.050168763425,3556.3031380753137,-55.0,-70.0,-61.0,-53.0
604847173,3-11,-897.6179856115107,6704.404591492234,6098.405887032616,3725.2112096948713,-55.0,-69.0,-59.0,-57.0
604847190,3-11,-599.4950634696756,6669.118310241783,5601.546079779918,3481.74449339207,-55.0,-69.0,-59.0,-53.0
604847204,3-11,-751.8796992481202,6467.751515968199,6087.052802223251,3280.669652610881,-55.0,-69.0,-59.0,-58.0
604847219,3-11,-783.6990595611285,6520.470588235294,6124.000771724032,3451.840008659882,-55.0,-70.0,-58.0,-57.0
604847233,3-11,-876.2859016393443,6878.746346695268,5795.393653785736,3560.266595059076,-55.0,-70.0,-58.0,-57.0
604847247,3-11,-914.2285531370038,6095.454115025763,6310.505759651308,3290.0142418930764,-55.0,-70.0,-57.0,-55.0
604847261,3-11,-811.6699248120301,7098.633806589874,6260.381443298968,3451.092857142857,-55.0,-70.0,-57.0,-57.0
604847276,3-11,-816.9934640522875,6430.382348910512,4956.340511440108,3502.15941404567,-55.0,-71.0,-60.0,-57.0
604847290,3-11,-862.1522580645161,6596.644310060473,6189.864729913755,3553.396440823328,-55.0,-71.0,-60.0,-57.0
