timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
605424730,11-5,3271.2297390902795,1141.2114285714288,4522.098360655737,1192.1675639300136,-62.0,-57.0,-59.0,-68.0
605424742,11-5,3129.1100875172733,903.3683794466403,4413.567999999999,4717.444299309573,-70.0,-56.0,-57.0,-73.0
605424755,11-5,3419.542545949625,1342.5804521276596,4096.760991873307,3358.189982728843,-69.0,-57.0,-59.0,-71.0
605424768,11-5,3234.411421911422,966.6487876561353,4065.8030210246993,4258.756682533871,-70.0,-56.0,-61.0,-70.0
605424780,11-5,3077.461938534279,1169.2899449035813,4057.5234265031163,4228.948427460264,-69.0,-55.0,-57.0,-59.0
605424793,11-5,3139.1571866886948,986.9534883720928,4561.909742976688,3830.510629341192,-69.0,-55.0,-59.0,-73.0
605424805,11-5,3325.892857142857,1250.6694444444445,3871.129743691635,4422.036732552037,-69.0,-56.0,-55.0,-68.0
605424818,11-5,3337.0579141670514,1036.548268238762,3980.9952163061566,4123.253894080996,-68.0,-55.0,-58.0,-64.0
605424833,11-5,3395.900287631832,1051.2675635276532,4185.974206755373,2567.360985352863,-70.0,-56.0,-57.0,-63.0
605424848,11-5,3043.6704898446837,1072.6411722659043,4312.6895791583165,4286.625173611111,-70.0,-55.0,-57.0,-60.0
605424863,11-5,3497.1937011603127,1252.0715339233038,4315.904307192198,4300.224479256326,-69.0,-56.0,-57.0,-61.0
605424877,11-5,3501.3074470507854,1126.595345345345,4196.029376012966,4425.2031493337945,-68.0,-56.0,-57.0,-66.0
605424891,11-5,3201.58976881456,1221.445323741007,4252.022377335249,5211.969222605466,-68.0,-57.0,-57.0,-63.0
605424906,11-5,3401.602256699577,1102.5900073475386,4240.704545454545,4517.6513587891295,-69.0,-56.0,-58.0,-64.0
605424923,11-5,3394.311422661457,1262.9481065918656,4311.825485874574,4442.655107484701,-69.0,-55.0,-57.0,-61.0
605424937,11-5,3077.461938534279,1081.9214131218455,4191.845980311731,4181.878357030016,-69.0,-55.0,-58.0,-64.0
605424951,11-5,2974.635342933854,1043.4688427299702,4287.22852411509,4344.758579680598,-70.0,-55.0,-59.0,-66.0
605424968,11-5,3041.490210124164,1023.8202334630352,4363.406528791565,4229.730094703613,-70.0,-55.0,-58.0,-66.0
605424983,11-5,2976.1123831775703,1114.8774145616642,4166.213004484305,4549.0677092283895,-67.0,-55.0,-56.0,-68.0
605424997,11-5,3292.744423350736,1195.6401408450706,4051.175767566454,4851.829077236409,-70.0,-56.0,-57.0,-63.0
605425012,11-5,3016.996920890573,1231.188542422045,4136.701275045537,4391.765241284562,-67.0,-54.0,-57.0,-66.0
605425028,11-5,3485.1813135985203,955.4168482207698,3867.443897824031,4387.074815595363,-68.0,-56.0,-55.0,-67.0
605425044,11-5,3053.1546021093004,1080.3635709143268,4182.471930533117,3927.2704620176505,-69.0,-56.0,-58.0,-66.0
605425059,11-5,3481.155925155925,1154.4046242774566,4222.54862385321,4684.554828694977,-70.0,-56.0,-57.0,-61.0
605425073,11-5,3674.405755395684,1168.7607900512069,3301.7468457468462,4788.32326621924,-60.0,-56.0,-58.0,-60.0
605425088,11-5,3140.5703256936067,1195.6401408450706,4389.6502820306205,5008.936439636095,-70.0,-56.0,-56.0,-58.0
605425102,11-5,3465.1921633036136,1018.5343953656773,3379.9932131083965,4677.926001013685,-69.0,-56.0,-57.0,-65.0
