timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
493561594,13,3840.981764415968,9671.768816658205,,-1208.310493531385,-68.0,-71.0,,-39.0
493561605,13,3999.0,9968.553576670907,,-1307.9456662354464,-70.0,-70.0,,-42.0
493561616,13,2863.696128560993,8176.718154158215,,-1200.1336661120356,-65.0,-70.0,,-33.0
493561627,13,2825.5135135135138,6227.672832246338,,-944.4956568946797,-63.0,-71.0,,-41.0
493561643,13,3168.4958063286317,7829.659194686592,,-1069.628810226155,-63.0,-70.0,,-42.0
493561670,13,2684.7207780403564,6354.6154533273775,,-1093.2788944723618,-62.0,-70.0,,-42.0
493561697,13,2893.81804761026,4885.300164925783,,-1012.7706279190452,-62.0,-69.0,,-42.0
493561723,13,2780.428782287823,5590.926301555105,,-1054.5529137529138,-63.0,-70.0,,-41.0
493561743,13,2757.402725914862,5423.051155335916,,-1061.798438262567,-62.0,-69.0,,-42.0
493561755,13,3042.6375617792423,5398.062541940679,,-1040.471066475371,-62.0,-69.0,,-42.0
493561768,13,2927.329489291598,5024.382203842049,,-1063.8753056234718,-61.0,-69.0,,-41.0
493561781,13,2980.885557586837,5964.989198919892,,-1023.8235294117648,-63.0,-70.0,,-42.0
493561794,13,2941.3281221261727,8385.175395312324,,-982.188726723704,-63.0,-69.0,,-42.0
493561806,13,2903.462321792261,6003.756382296345,,-1286.6700143472024,-62.0,-69.0,,-37.0
493561821,13,2779.196273993225,5476.145695364238,8956.245687841816,-1043.465227817746,-63.0,-70.0,-61.0,-42.0
493561835,13,2965.704619861768,5379.247983346345,8873.608903020668,-1055.6162057253762,-64.0,-70.0,-61.0,-41.0
493561853,13,3074.67441016334,5751.348625083836,8837.547322934231,-982.188726723704,-64.0,-71.0,-55.0,-42.0
493561868,13,2825.2575928009,7986.81310651901,9079.690670859538,-997.204186413902,-64.0,-71.0,-60.0,-35.0
