timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
493698712,28,-1347.359468438538,9625.997760358345,6359.877396676608,4967.472568093386,-56.0,-78.0,-55.0,-67.0
493698727,28,-1294.5185950413222,9887.769551823512,5860.349288486417,5098.063821892393,-57.0,-79.0,-54.0,-69.0
493698738,28,-988.590589507842,6103.228790560472,5357.825956090652,4935.172310570627,-45.0,-73.0,-55.0,-68.0
493698748,28,-1221.2082695252682,6453.775486695082,5120.057139346277,3352.7888227210265,-47.0,-75.0,-53.0,-70.0
493698776,28,-973.3248136315228,6756.928927177279,4740.217391304348,3000.0374729762198,-53.0,-77.0,-52.0,-70.0
493698804,28,-1056.1577510917032,6116.942289498581,5130.899105367794,2876.304577869795,-54.0,-77.0,-52.0,-68.0
493698831,28,-985.019267822736,,5556.699229116643,2261.7088011590004,-50.0,,-54.0,-66.0
493698832,28,,6814.158165652784,,,,-77.0,,
493698858,28,-1055.5815602836878,7235.538539553752,5063.165928840794,2396.571193566076,-49.0,-77.0,-54.0,-70.0
493698873,28,-1043.5014506769826,7312.750780205082,5060.382915073957,2581.6495575221243,-53.0,-79.0,-55.0,-69.0
493698888,28,-1092.0855263157896,7068.725379853686,5172.571021775544,2125.249170083968,-56.0,-78.0,-53.0,-68.0
493698902,28,,,4819.834710743801,2127.465232424126,,,-54.0,-68.0
493698903,28,-1004.0897768552154,6364.500290799116,,,-47.0,-79.0,,
493698917,28,-1034.8684210526317,6234.3724267733205,4654.187424841093,2352.0890144137124,-54.0,-80.0,-55.0,-65.0
493698932,28,-1053.1776476329917,7295.404850535815,4890.304747320061,2071.83836012281,-55.0,-80.0,-56.0,-69.0
493698947,28,-1051.362467866324,8294.54072560041,5019.796866930626,2743.10833910834,-55.0,-79.0,-55.0,-69.0
493698961,28,,,,3010.887578616352,,,,-68.0
493698962,28,-1052.9866117404738,7894.555195790751,4692.884981811883,,-55.0,-77.0,-55.0,
493698976,28,-1059.381934216986,7808.971711156014,4834.368544995795,3134.723961530592,-54.0,-78.0,-54.0,-69.0
493698990,28,-989.6610720086628,7568.479731171325,4753.080551771118,2965.377522680985,-55.0,-79.0,-52.0,-67.0
493699004,28,-1016.7530215449292,7836.015161020493,4472.365961049958,2849.368806040585,-54.0,-76.0,-53.0,-70.0
493699019,28,-1012.3267326732674,7497.542089358946,4819.562942496978,2250.8810283687944,-55.0,-78.0,-54.0,-66.0
493699034,28,-1079.8024691358023,8066.779259718775,4744.571428571429,3868.02558519325,-55.0,-76.0,-54.0,-66.0
493699047,28,-1027.5523101433882,7802.174564643799,4844.968183373247,3456.219008264463,-55.0,-79.0,-54.0,-67.0
493699062,28,-1005.4477447744774,7805.639509279647,4726.630457201788,2973.7373737373737,-55.0,-77.0,-54.0,-67.0
493699077,28,-991.8090070537168,7280.292942743009,4788.143592382913,3262.5797514768788,-48.0,-78.0,-55.0,-67.0
493699090,28,-1034.9932853717028,7422.9795941124,4746.6137755102045,2640.630642650656,-55.0,-77.0,-54.0,-68.0
493699103,28,,,4440.226056338029,2773.092787177204,,,-53.0,-67.0
493699104,28,-1023.4734734734736,7338.392361496614,,,-55.0,-79.0,,
