timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
493598577,17,4165.821800090457,3123.5593169562612,7104.058927599347,,-63.0,-72.0,-62.0,
493598585,17,4190.460418562329,3178.209080047789,7168.493962678375,,-63.0,-71.0,-66.0,
493598598,17,3835.5363457760313,3182.0107655502384,6668.486163051608,,-64.0,-71.0,-65.0,
493598625,17,3781.904106643733,3070.946290801187,6693.821389195149,,-63.0,-71.0,-61.0,
493598652,17,4442.421774361105,2326.338632085338,7095.59435398852,,-62.0,-70.0,-61.0,
493598678,17,3739.010372986096,2198.6592309326534,5279.456016597511,,-64.0,-70.0,-63.0,
493598705,17,3982.973374072457,2348.2176238084166,6764.412004950495,,-63.0,-71.0,-65.0,
493598717,17,3814.83691718118,2165.565054945055,6532.713162819713,,-64.0,-74.0,-66.0,
493598729,17,3805.6330592816967,2265.440829797265,6676.809286070894,,-63.0,-73.0,-65.0,
493598740,17,4130.565694185805,1858.0819798917248,6651.902014424273,,-62.0,-70.0,-65.0,
493598752,17,3681.028784648188,1830.4516069106448,6619.430594184576,,-63.0,-70.0,-63.0,
493598764,17,3692.8395721925135,1940.3267753419525,6859.36028119508,,-63.0,-70.0,-65.0,
493598776,17,3590.6873960066555,1917.7808820594685,5752.035569620253,,-63.0,-69.0,-63.0,
493598791,17,4147.035532994923,1938.1469967376704,6625.641587381072,-185.28896672504376,-63.0,-69.0,-65.0,-51.0
493598806,17,3616.607702349869,1894.342598068204,6745.677978789769,-128.0079365079365,-64.0,-69.0,-65.0,-51.0
493598820,17,3682.401937046005,2026.4213483146068,6679.310275939567,-130.54046762589928,-63.0,-69.0,-65.0,-51.0
493598834,17,3605.6245119305854,1905.9603698811095,6555.88071348941,-181.63090128755368,-63.0,-69.0,-64.0,-50.0
493598847,17,3527.011011699931,1754.3008799850215,6609.9194454852,-132.08462238398545,-63.0,-68.0,-63.0,-52.0
493598860,17,3350.361049355269,1826.7187615869484,6581.985669390321,-95.83402922755742,-63.0,-69.0,-65.0,-51.0
493598873,17,3563.280080213904,1858.8007736943907,6686.8245,-125.031007751938,-64.0,-69.0,-62.0,-49.0
493598887,17,3849.280936454849,1870.0552286961477,6880.247135027404,-148.31882845188284,-64.0,-69.0,-65.0,-51.0
493598901,17,3778.512803676953,1847.266779152606,6706.104550582925,-136.8152686145146,-63.0,-69.0,-65.0,-50.0
493598914,17,3807.541223969401,1862.4031007751937,6554.794191286931,-184.1723372781065,-63.0,-69.0,-65.0,-49.0
493598928,17,3928.952421959096,1837.277829573,6752.417759460473,-439.1394422310756,-63.0,-69.0,-65.0,-45.0
493598942,17,3039.916741431904,1890.243902439024,6619.84052532833,-129.72386058981232,-62.0,-70.0,-64.0,-51.0
493598956,17,3287.1563015960373,1894.869423076923,6157.527528160991,-139.55984251968505,-63.0,-70.0,-63.0,-45.0
493598970,17,3776.900662251656,1987.5338966775491,6763.398674005504,-127.44600526777876,-63.0,-69.0,-64.0,-51.0
493598984,17,3843.720303285594,1962.6567418926609,6680.841327947488,-149.31844987363098,-63.0,-69.0,-64.0,-51.0
493598996,17,3745.720329789543,1850.991900434611,6364.408475648324,-85.72268907563026,-63.0,-69.0,-62.0,-51.0
493599009,17,3965.663624511082,1833.604892367906,6694.3556501063695,-81.50801393728223,-62.0,-69.0,-64.0,-45.0
493599023,17,3763.293966623877,1712.12673415823,6883.676969092722,-185.96041822255413,-63.0,-68.0,-64.0,-51.0
493599038,17,3779.466265577997,2026.757546809324,6718.852864421523,-164.2857142857143,-63.0,-68.0,-65.0,-49.0
493599053,17,3108.394850558156,1880.258266484054,6782.063346713497,-148.07101086048456,-62.0,-69.0,-64.0,-52.0
493599066,17,3620.7566899958833,1708.3046558704457,6572.896811448657,-181.16438356164383,-63.0,-70.0,-64.0,-51.0
493599079,17,3530.0809699069064,1855.7577738165971,6659.824462061155,-306.264367816092,-63.0,-69.0,-62.0,-49.0
493599094,17,3842.101894736842,1840.4480455706148,6557.256856606135,-110.3433962264151,-57.0,-70.0,-64.0,-51.0
493599108,17,3060.7869918699184,1918.546616091036,6555.614874170528,-107.30642201834864,-63.0,-70.0,-64.0,-51.0
493599123,17,2776.4872521246457,1907.124429450288,6611.570893191754,-90.00882352941177,-63.0,-70.0,-64.0,-51.0
493599138,17,3600.942323151125,2001.758027079304,6663.502242152465,-118.62474645030424,-62.0,-70.0,-64.0,-51.0
493599152,17,,,6068.060651226781,-157.96880570409982,,,-64.0,-51.0
493599153,17,3199.123192287092,1876.571399959944,,,-63.0,-70.0,,
493599167,17,3999.017744238221,2059.2102403343783,6741.472443890274,-118.2649140546006,-62.0,-70.0,-64.0,-51.0
493599182,17,4024.090453311051,1899.209486166008,6327.2461205800055,-125.35492227979276,-62.0,-70.0,-63.0,-51.0
493599197,17,4007.190680564071,1882.9201223007835,6637.274266365689,-180.7002561912895,-62.0,-70.0,-64.0,-51.0
493599211,17,3356.8387440127726,1994.408372827804,6765.091216216216,-165.94543744120415,-63.0,-70.0,-65.0,-51.0
493599227,17,3246.2394759825324,1914.0095182595185,6619.84052532833,-162.3086080586081,-62.0,-69.0,-64.0,-50.0
493599241,17,3364.3074811256006,1901.4641867827463,6548.23611805903,-136.8152686145146,-62.0,-70.0,-64.0,-51.0
493599256,17,3247.94145403705,1989.3015560370295,6618.184944354133,-73.64840182648402,-63.0,-70.0,-65.0,-44.0
493599270,17,3065.998954157225,1843.084561049445,6696.903074781728,-136.8152686145146,-62.0,-70.0,-65.0,-50.0
493599285,17,2935.1808228853965,1904.8019922748529,6794.53668241731,-250.844262295082,-62.0,-70.0,-65.0,-45.0
493599299,17,3510.0166944908183,2023.6779429018384,6718.852864421523,-191.84043517679055,-62.0,-70.0,-65.0,-50.0
493599313,17,3812.405264257364,1787.16388833099,6732.238700037356,-125.4978540772532,-63.0,-70.0,-65.0,-50.0
493599327,17,,,,-153.28511087645197,,,,-44.0
493599328,17,3896.1679245283017,1850.991900434611,6632.283834586466,,-63.0,-70.0,-65.0,
493599342,17,3625.391825379842,1989.3015560370295,6749.888764044944,-204.93909465020576,-62.0,-70.0,-61.0,-50.0
493599356,17,3222.597711114965,1803.256543494996,6704.4236119814495,-116.1509433962264,-62.0,-70.0,-64.0,-48.0
493599371,17,3331.1921491306684,1872.4462430055955,6691.006378986868,-154.87269534679544,-62.0,-70.0,-65.0,-50.0
493599386,17,3292.438029947682,1837.5219315895367,6284.877953253318,-139.98167791706845,-62.0,-70.0,-63.0,-50.0
493599401,17,3745.7217407339112,1904.391379976807,6837.045045045044,-159.8205590622182,-57.0,-69.0,-65.0,-50.0
