Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP1,24:29:34:e2:4c:36,-49,-135,2107,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,9350,530,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-60,6309,1067,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP1,24:29:34:e2:4c:36,-49,-135,2107,7256497602,true
6-8,2025-01-10 13:48:27.210,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,2512,511,7256497602,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,893,1133,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,7133,780,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,5693,1443,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,893,1133,7256497726,true
6-8,2025-01-10 13:48:27.334,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2274,737,7256497726,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,659,1249,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5874,309,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5898,1479,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,659,1249,7256497849,true
6-8,2025-01-10 13:48:27.469,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,2281,1037,7256497849,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1128,997,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP2,24:29:34:e1:ef:d4,-64,5132,505,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,5723,1456,7256497974,true
6-8,2025-01-10 13:48:27.583,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1128,997,7256497974,true
