Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6342,375,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6342,375,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6260,1458,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6342,375,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6260,1458,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1039,369,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6342,375,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,6260,1458,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1039,369,7252970105,true
4-11,2025-01-10 12:49:39.712,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4764,695,7252970105,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6430,391,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6430,391,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6367,1670,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6430,391,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6367,1670,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1235,641,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6430,391,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6367,1670,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1235,641,7252970254,true
4-11,2025-01-10 12:49:39.870,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,4069,1564,7252970254,true
4-11,2025-01-10 12:49:40.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6518,312,7252970424,true
4-11,2025-01-10 12:49:40.031,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6518,312,7252970424,true
4-11,2025-01-10 12:49:40.031,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,6054,1516,7252970424,true
