timeStemp,Label,AP1_Corrected Distance (mm),AP2_Corrected Distance (mm),AP3_Corrected Distance (mm),AP4_Corrected Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi
665651727,1-4,2128.2880447448147,8429.855800239566,8542.078844417696,1516.4445747800587,-61.0,-66.0,-59.0,-65.0
665651740,1-4,2303.4515819750723,6441.139309443415,9408.610449868873,-76.30229464582641,-63.0,-66.0,-59.0,-61.0
665651752,1-4,2319.520009416196,7261.205384880911,9628.206805485015,106.49137222678718,-62.0,-68.0,-59.0,-54.0
665651766,1-4,2188.164642690332,8385.37706287863,9138.206019620917,338.32952924393726,-63.0,-68.0,-59.0,-49.0
665651778,1-4,2276.119427119427,7638.766448801742,10026.0116846076,-241.9753086419753,-59.0,-67.0,-56.0,-61.0
665651791,1-4,2417.992883435583,6920.250083883235,10279.491698948532,-10.995381062355658,-62.0,-67.0,-59.0,-57.0
665651804,1-4,2281.9800099950025,7121.000774593338,10444.402716994891,31.472340425531915,-62.0,-66.0,-57.0,-56.0
665651817,1-4,2368.5867788461537,9344.692612884945,10557.674441524312,87.86440677966101,-61.0,-66.0,-60.0,-56.0
665651832,1-4,2256.928135274777,9816.404782318756,9815.549256971111,58.96226415094339,-60.0,-66.0,-57.0,-58.0
665651846,1-4,2326.0908876298395,7234.53522990407,10801.533174185051,167.0483592400691,-62.0,-66.0,-59.0,-56.0
665651859,1-4,2279.4117647058824,7330.233595219653,10166.398142914815,184.08333333333331,-62.0,-66.0,-57.0,-58.0
665651872,1-4,2310.6515989420536,9534.24373749881,10480.863722190295,31.20675105485232,-61.0,-65.0,-57.0,-58.0
665651885,1-4,2454.430587690884,8016.576498338158,10620.836054812506,-254.9172794117647,-61.0,-66.0,-56.0,-54.0
665651898,1-4,2456.8265717674967,7913.094072865688,10379.263127524524,47.58485639686684,-61.0,-66.0,-59.0,-57.0
665651912,1-4,2349.945385165752,8636.555403154698,10411.878028611593,157.16205533596838,-62.0,-65.0,-59.0,-58.0
665651927,1-4,2250.1731508165226,7457.544611307421,10226.180754873498,221.8371559633028,-61.0,-66.0,-59.0,-58.0
665651942,1-4,2405.259347463682,7920.155430913602,10443.789126853377,111.02064896755162,-61.0,-66.0,-59.0,-58.0
665651956,1-4,2255.5900337024555,8454.955153422503,10118.257304586698,-221.188770571152,-55.0,-66.0,-59.0,-59.0
665651970,1-4,2208.581378476421,9537.877560743213,10401.804906062844,62.60258899676376,-62.0,-66.0,-59.0,-52.0
665651984,1-4,2127.250537891465,7791.917975567189,10569.66593173281,119.85987261146497,-62.0,-66.0,-59.0,-57.0
665651998,1-4,2256.3982155435547,9374.89523442022,10614.739134000329,183.6581986143187,-62.0,-66.0,-59.0,-57.0
665652012,1-4,2189.1871495327105,9368.48635396429,10277.685569997517,152.18814432989691,-61.0,-66.0,-56.0,-56.0
665652026,1-4,2271.3306546915624,8680.780009847367,10273.906908909075,138.35294117647058,-61.0,-66.0,-59.0,-56.0
665652040,1-4,2263.3066415449834,7683.124356305467,10473.120766562037,105.31134020618558,-62.0,-66.0,-59.0,-53.0
665652054,1-4,2133.882254196643,7636.270935424153,10237.22047832586,143.02702702702703,-61.0,-66.0,-60.0,-55.0
665652067,1-4,2225.586935866984,7746.29191064845,10283.787394401192,7.172077922077922,-62.0,-66.0,-59.0,-56.0
665652081,1-4,2389.8920965451966,7742.094288501137,10173.87765957447,75.5505617977528,-61.0,-66.0,-59.0,-56.0
665652095,1-4,2294.103604678921,8070.017755909724,10456.827012859369,42.69125683060109,-62.0,-66.0,-59.0,-52.0
665652109,1-4,2302.8995926192188,7769.03795541055,10082.168629727936,-859.4656708595388,-61.0,-66.0,-60.0,-51.0
665652122,1-4,2327.189655172414,8033.803481250672,10582.00889035232,270.0,-62.0,-66.0,-59.0,-56.0
665652135,1-4,2269.721303731696,8512.835919088768,10119.94213637499,180.7363636363636,-61.0,-66.0,-59.0,-57.0
665652148,1-4,2343.79662226451,8258.261751346783,10458.434380928811,253.50877192982452,-61.0,-66.0,-59.0,-57.0
665652163,1-4,2286.462050916012,7948.687406136023,10531.876010559314,183.6581986143187,-62.0,-66.0,-59.0,-56.0
665652178,1-4,2319.520009416196,8260.00676175383,10288.900314882334,174.01312910284463,-62.0,-66.0,-59.0,-56.0
665652193,1-4,2296.296296296296,8597.807568516531,10671.010890035208,23.004694835680752,-62.0,-66.0,-59.0,-52.0
665652208,1-4,2287.550583194477,8107.095314164005,10387.826169457963,138.35294117647058,-62.0,-66.0,-59.0,-55.0
665652222,1-4,2323.500967117988,8574.19576304433,10626.067564239387,119.8289156626506,-57.0,-66.0,-59.0,-55.0
665652236,1-4,2262.773722627737,8500.937802828043,10314.89226200297,130.9360824742268,-62.0,-66.0,-59.0,-54.0
665652250,1-4,2374.719962379497,7972.63438777706,10239.77149264889,-453.9531203344282,-62.0,-66.0,-59.0,-50.0
665652265,1-4,2364.7117771013814,8693.973395931143,10333.265572425113,72.88888888888889,-62.0,-66.0,-59.0,-55.0
665652279,1-4,2279.4117647058824,9385.140662276934,10566.214612244898,129.0731707317073,-62.0,-66.0,-59.0,-56.0
665652293,1-4,2334.91018957346,9472.653069041464,10290.201085141902,61.82988505747127,-62.0,-66.0,-59.0,-55.0
665652308,1-4,2288.095238095238,9311.306850084222,10237.22047832586,128.92794759825327,-62.0,-66.0,-57.0,-55.0
665652323,1-4,2431.0756401221515,9172.63479403209,10305.980162682605,25.02449888641425,-62.0,-66.0,-59.0,-55.0
665652337,1-4,2320.6125765426286,9561.851335767828,10649.673276287642,256.4237288135593,-62.0,-66.0,-59.0,-56.0
665652351,1-4,2233.0126310772166,8544.025442258,10195.91004497751,52.91017964071857,-62.0,-66.0,-59.0,-50.0
665652366,1-4,2299.593204115817,8243.91585106383,10443.789126853377,52.423306233062334,-57.0,-66.0,-59.0,-50.0
665652381,1-4,2271.867612293144,9597.317833173538,10399.838192781035,52.031716417910445,-62.0,-66.0,-59.0,-53.0
665652395,1-4,2279.952550415184,9436.59337901747,10340.05428266404,131.47826086956522,-62.0,-66.0,-57.0,-56.0
665652410,1-4,2336.571259188997,9399.792908196416,10562.879539852096,141.12,-62.0,-66.0,-59.0,-56.0
665652424,1-4,2429.9340220709087,9216.276731327898,10462.749628651593,253.50877192982452,-62.0,-66.0,-59.0,-56.0
