Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7202,1223,6657401216,true
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7202,1223,6657401216,true
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1215,102,6657401216,true
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7202,1223,6657401216,true
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1215,102,6657401216,true
4-11,2025-01-03 15:23:30.823,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,5957,66,6657401216,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7046,1251,6657401290,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7046,1251,6657401290,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1394,385,6657401290,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7046,1251,6657401290,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-1394,385,6657401290,true
4-11,2025-01-03 15:23:30.909,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5856,112,6657401290,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5757,1456,6657401431,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5757,1456,6657401431,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1274,677,6657401431,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,5757,1456,6657401431,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1274,677,6657401431,true
4-11,2025-01-03 15:23:31.043,MCSLab RTT AP3,b0:e4:d5:88:16:86,-68,6639,173,6657401431,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6928,957,6657401506,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6928,957,6657401506,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1195,533,6657401506,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,6928,957,6657401506,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1195,533,6657401506,true
4-11,2025-01-03 15:23:31.113,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5028,1181,6657401506,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7456,1001,6657401769,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7456,1001,6657401769,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1391,776,6657401769,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,7456,1001,6657401769,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,-1391,776,6657401769,true
4-11,2025-01-03 15:23:31.382,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,5116,533,6657401769,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7671,970,6657402030,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7671,970,6657402030,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-1117,506,6657402030,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7671,970,6657402030,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-1117,506,6657402030,true
4-11,2025-01-03 15:23:31.637,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5086,684,6657402030,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6225,1162,6657402292,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6225,1162,6657402292,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-1156,620,6657402292,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6225,1162,6657402292,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP1,24:29:34:e2:4c:36,-52,-1156,620,6657402292,true
4-11,2025-01-03 15:23:31.900,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5057,761,6657402292,true
