Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,232,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,232,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3682,595,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,232,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3682,595,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,409,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,7007,232,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-56,3682,595,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,409,6657807771,true
8-11,2025-01-03 15:30:17.378,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,6336,727,6657807771,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4819,724,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4819,724,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,4385,227,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4819,724,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,4385,227,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,874,442,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4819,724,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,4385,227,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,874,442,6657807893,true
8-11,2025-01-03 15:30:17.500,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5233,409,6657807893,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5815,830,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5815,830,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4639,826,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5815,830,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4639,826,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1069,372,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5815,830,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,4639,826,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1069,372,6657808018,true
8-11,2025-01-03 15:30:17.626,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,5496,231,6657808018,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5757,484,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5757,484,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,3682,569,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5757,484,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,3682,569,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,323,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5757,484,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,3682,569,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,323,6657808140,true
8-11,2025-01-03 15:30:17.747,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,5047,1513,6657808140,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5259,629,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5259,629,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3486,776,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5259,629,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3486,776,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP1,24:29:34:e2:4c:36,-47,1108,336,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,5259,629,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-54,3486,776,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP1,24:29:34:e2:4c:36,-47,1108,336,6657808263,true
8-11,2025-01-03 15:30:17.871,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,5047,285,6657808263,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6264,957,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6264,957,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,3682,683,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6264,957,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,3682,683,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,1108,403,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,6264,957,6657808385,true
8-11,2025-01-03 15:30:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-59,3682,683,6657808385,true
