Starting Wi-Fi RTT Ranging...
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 1460 mm, StdDev: 1010 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 1460 mm, StdDev: 1010 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8096 mm, StdDev: 508 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 1460 mm, StdDev: 1010 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8096 mm, StdDev: 508 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6147 mm, StdDev: 182 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -63, Distance: 1460 mm, StdDev: 1010 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8096 mm, StdDev: 508 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6147 mm, StdDev: 182 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.320, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: 2352 mm, StdDev: 584 mm, timeStemp: 4939415960, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1381 mm, StdDev: 848 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1381 mm, StdDev: 848 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8369 mm, StdDev: 384 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1381 mm, StdDev: 848 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8369 mm, StdDev: 384 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6225 mm, StdDev: 108 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -65, Distance: 1381 mm, StdDev: 848 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8369 mm, StdDev: 384 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6225 mm, StdDev: 108 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.481, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -57, Distance: 2235 mm, StdDev: 719 mm, timeStemp: 4939416120, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1040 mm, StdDev: 279 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1040 mm, StdDev: 279 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 8252 mm, StdDev: 217 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1040 mm, StdDev: 279 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 8252 mm, StdDev: 217 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6460 mm, StdDev: 159 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1040 mm, StdDev: 279 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 8252 mm, StdDev: 217 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6460 mm, StdDev: 159 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.603, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -57, Distance: 2235 mm, StdDev: 634 mm, timeStemp: 4939416242, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1499 mm, StdDev: 275 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1499 mm, StdDev: 275 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8213 mm, StdDev: 436 mm, timeStemp: 4939416363, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1499 mm, StdDev: 275 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8213 mm, StdDev: 436 mm, timeStemp: 4939416363, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6186 mm, StdDev: 218 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 1499 mm, StdDev: 275 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8213 mm, StdDev: 436 mm, timeStemp: 4939416363, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 6186 mm, StdDev: 218 mm, timeStemp: 4939416364, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.724, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -58, Distance: 2313 mm, StdDev: 842 mm, timeStemp: 4939416363, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.849, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 11001 mm, StdDev: 180 mm, timeStemp: 4939416488, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.849, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 11001 mm, StdDev: 180 mm, timeStemp: 4939416488, mcOn: true
Label: 47, Timestamp: 2024-12-14 18:10:35.849, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 7803 mm, StdDev: 208 mm, timeStemp: 4939416488, mcOn: true
