Starting Wi-Fi RTT Ranging...
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 2592 mm, StdDev: 91 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 2592 mm, StdDev: 91 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 10527 mm, StdDev: 104 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 2592 mm, StdDev: 91 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 10527 mm, StdDev: 104 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5698 mm, StdDev: 241 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: 2592 mm, StdDev: 91 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 10527 mm, StdDev: 104 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5698 mm, StdDev: 241 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.036, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -61, Distance: 5372 mm, StdDev: 1018 mm, timeStemp: 4940256676, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 2526 mm, StdDev: 106 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 2526 mm, StdDev: 106 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 10052 mm, StdDev: 1132 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 2526 mm, StdDev: 106 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 10052 mm, StdDev: 1132 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5815 mm, StdDev: 105 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 2526 mm, StdDev: 106 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -55, Distance: 10052 mm, StdDev: 1132 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5815 mm, StdDev: 105 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.195, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 6074 mm, StdDev: 189 mm, timeStemp: 4940256834, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 1948 mm, StdDev: 248 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 1948 mm, StdDev: 248 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8974 mm, StdDev: 524 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 1948 mm, StdDev: 248 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8974 mm, StdDev: 524 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5757 mm, StdDev: 97 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -60, Distance: 1948 mm, StdDev: 248 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 8974 mm, StdDev: 524 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 5757 mm, StdDev: 97 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.309, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 5116 mm, StdDev: 516 mm, timeStemp: 4940256936, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 981 mm, StdDev: 694 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 981 mm, StdDev: 694 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 7744 mm, StdDev: 1261 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 981 mm, StdDev: 694 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 7744 mm, StdDev: 1261 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5636 mm, StdDev: 169 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 981 mm, StdDev: 694 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 7744 mm, StdDev: 1261 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5636 mm, StdDev: 169 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.578, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -60, Distance: 2860 mm, StdDev: 1350 mm, timeStemp: 4940257218, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 512 mm, StdDev: 516 mm, timeStemp: 4940257488, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 512 mm, StdDev: 516 mm, timeStemp: 4940257488, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8506 mm, StdDev: 1075 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 512 mm, StdDev: 516 mm, timeStemp: 4940257488, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8506 mm, StdDev: 1075 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5718 mm, StdDev: 130 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 512 mm, StdDev: 516 mm, timeStemp: 4940257488, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8506 mm, StdDev: 1075 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 5718 mm, StdDev: 130 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:36.850, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 4969 mm, StdDev: 982 mm, timeStemp: 4940257487, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 512 mm, StdDev: 559 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 512 mm, StdDev: 559 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 9209 mm, StdDev: 259 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 512 mm, StdDev: 559 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 9209 mm, StdDev: 259 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5600 mm, StdDev: 175 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 512 mm, StdDev: 559 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 9209 mm, StdDev: 259 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5600 mm, StdDev: 175 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.128, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -65, Distance: 4969 mm, StdDev: 276 mm, timeStemp: 4940257766, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 132 mm, StdDev: 704 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 132 mm, StdDev: 704 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8623 mm, StdDev: 726 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 132 mm, StdDev: 704 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8623 mm, StdDev: 726 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 4571 mm, StdDev: 533 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 132 mm, StdDev: 704 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8623 mm, StdDev: 726 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 4571 mm, StdDev: 533 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.398, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -60, Distance: 4940 mm, StdDev: 373 mm, timeStemp: 4940258037, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 424 mm, StdDev: 523 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 424 mm, StdDev: 523 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8711 mm, StdDev: 851 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 424 mm, StdDev: 523 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8711 mm, StdDev: 851 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5679 mm, StdDev: 207 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -58, Distance: 424 mm, StdDev: 523 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 8711 mm, StdDev: 851 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5679 mm, StdDev: 207 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.546, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -64, Distance: 5086 mm, StdDev: 243 mm, timeStemp: 4940258179, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 219 mm, StdDev: 679 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 219 mm, StdDev: 679 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 9228 mm, StdDev: 691 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 219 mm, StdDev: 679 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 9228 mm, StdDev: 691 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5600 mm, StdDev: 158 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 219 mm, StdDev: 679 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 9228 mm, StdDev: 691 mm, timeStemp: 4940258322, mcOn: true
Label: 44, Timestamp: 2024-12-14 18:24:37.688, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -67, Distance: 5600 mm, StdDev: 158 mm, timeStemp: 4940258322, mcOn: true
