Starting Wi-Fi RTT Ranging...
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 9975 mm, StdDev: 872 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 9975 mm, StdDev: 872 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9736 mm, StdDev: 361 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 9975 mm, StdDev: 872 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9736 mm, StdDev: 361 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 2065 mm, StdDev: 837 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 9975 mm, StdDev: 872 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -71, Distance: 9736 mm, StdDev: 361 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 2065 mm, StdDev: 837 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.127, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -57, Distance: 1512 mm, StdDev: 592 mm, timeStemp: 4934951766, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.249, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 10532 mm, StdDev: 468 mm, timeStemp: 4934951889, mcOn: true
Label: 6, Timestamp: 2024-12-14 16:56:11.249, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 10532 mm, StdDev: 468 mm, timeStemp: 4934951889, mcOn: true
