timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3543996950,27,-571.0,8100.0,5269.0,4222.0,-52.0,-72.0,-64.0,-63.0,214.0,1066.0,1939.0,1176.0
3543997081,27,-531.0,7895.0,5210.0,4027.0,-52.0,-69.0,-64.0,-64.0,162.0,1550.0,2026.0,1219.0
3543997232,27,-649.0,7895.0,5503.0,4339.0,-54.0,-72.0,-64.0,-64.0,256.0,1284.0,1792.0,761.0
3543997330,27,,,,4769.0,,,,-60.0,,,,1485.0
3543997331,27,-649.0,7544.0,4917.0,,-52.0,-72.0,-63.0,,283.0,1501.0,2211.0,
3543997435,27,-492.0,7690.0,5151.0,4573.0,-52.0,-71.0,-63.0,-63.0,385.0,1675.0,2017.0,1106.0
3543997577,27,-570.0,7427.0,5298.0,4105.0,-54.0,-74.0,-61.0,-65.0,364.0,2160.0,2447.0,108.0
3543997682,27,-571.0,7046.0,5298.0,3988.0,-54.0,-76.0,-62.0,-67.0,264.0,1611.0,130.0,149.0
3543997817,27,-531.0,7661.0,5532.0,3900.0,-52.0,-71.0,-58.0,-66.0,286.0,1321.0,68.0,839.0
3543998011,27,-610.0,7895.0,5708.0,3909.0,-52.0,-73.0,-62.0,-67.0,410.0,533.0,2031.0,296.0
3543998160,27,-453.0,7573.0,5395.0,3870.0,-52.0,-71.0,-59.0,-65.0,410.0,1441.0,771.0,107.0
3543998280,27,-570.0,7456.0,5786.0,4134.0,-53.0,-73.0,-61.0,-61.0,424.0,1750.0,423.0,2651.0
3543998399,27,-492.0,7397.0,7759.0,4339.0,-53.0,-72.0,-62.0,-64.0,435.0,1435.0,1097.0,751.0
3543998505,27,-610.0,7632.0,6372.0,3948.0,-54.0,-70.0,-62.0,-66.0,475.0,1316.0,647.0,112.0
3543998612,27,-492.0,7661.0,8013.0,4456.0,-53.0,-72.0,-64.0,-64.0,345.0,1383.0,867.0,645.0
3543998740,27,-531.0,7866.0,7846.0,4222.0,-54.0,-69.0,-64.0,-63.0,489.0,1239.0,635.0,794.0
3543998929,27,-531.0,7749.0,7817.0,4222.0,-52.0,-72.0,-63.0,-67.0,445.0,1338.0,641.0,74.0
3543999080,27,-492.0,7368.0,5708.0,4144.0,-53.0,-74.0,-62.0,-64.0,365.0,1545.0,913.0,867.0
3543999286,27,-492.0,7895.0,5708.0,4417.0,-52.0,-70.0,-61.0,-65.0,400.0,1189.0,235.0,863.0
3543999420,27,-571.0,7749.0,5532.0,4310.0,-54.0,-73.0,-60.0,-64.0,441.0,1473.0,234.0,766.0
3543999546,27,-531.0,7661.0,6333.0,4300.0,-54.0,-73.0,-61.0,-64.0,414.0,1339.0,524.0,433.0
3543999669,27,-571.0,,7671.0,4183.0,-54.0,,-61.0,-64.0,398.0,,1115.0,751.0
3543999670,27,,7690.0,,,,-72.0,,,,1484.0,,
3543999850,27,-531.0,7749.0,5669.0,4339.0,-53.0,-73.0,-60.0,-65.0,372.0,1374.0,887.0,135.0
3544000005,27,-531.0,7719.0,5903.0,4066.0,-53.0,-71.0,-60.0,-65.0,367.0,1428.0,809.0,703.0
3544000149,27,-610.0,7895.0,5630.0,4105.0,-53.0,-72.0,-61.0,-60.0,435.0,1176.0,708.0,1398.0
3544000283,27,,,5747.0,4183.0,,,-61.0,-64.0,,,544.0,879.0
3544000284,27,-531.0,7807.0,,,-52.0,-71.0,,,418.0,1193.0,,
3544000466,27,-531.0,7719.0,5708.0,4300.0,-52.0,-75.0,-59.0,-64.0,367.0,1434.0,88.0,880.0
3544000618,27,-571.0,7573.0,5591.0,4222.0,-52.0,-73.0,-59.0,-65.0,380.0,1557.0,90.0,540.0
3544000748,27,-531.0,,5356.0,4046.0,-52.0,,-58.0,-66.0,367.0,,240.0,134.0
3544000749,27,,7778.0,,,,-73.0,,,,1212.0,,
3544000860,27,-571.0,7720.0,5513.0,2084.0,-53.0,-71.0,-60.0,-61.0,410.0,1021.0,135.0,2112.0
3544000966,27,-849.0,7719.0,5444.0,3909.0,-43.0,-73.0,-59.0,-66.0,810.0,1118.0,165.0,258.0
3544001062,27,-653.0,7807.0,5415.0,4144.0,-43.0,-76.0,-59.0,-65.0,809.0,1057.0,186.0,975.0
3544001162,27,-453.0,7807.0,5649.0,4261.0,-52.0,-75.0,-59.0,-66.0,364.0,1141.0,98.0,795.0
3544001264,27,-492.0,7690.0,5649.0,4339.0,-52.0,-72.0,-60.0,-64.0,362.0,1057.0,156.0,719.0
3544001350,27,-610.0,7661.0,5708.0,4144.0,-52.0,-72.0,-61.0,-65.0,418.0,1110.0,153.0,953.0
3544001530,27,-492.0,7749.0,5854.0,4066.0,-53.0,-72.0,-61.0,-66.0,356.0,1201.0,108.0,590.0
3544001649,27,,,,4183.0,,,,-64.0,,,,811.0
3544001650,27,-531.0,7749.0,5708.0,,-53.0,-74.0,-60.0,,433.0,1084.0,729.0,
3544001798,27,-492.0,7749.0,5825.0,4144.0,-53.0,-73.0,-61.0,-68.0,414.0,1206.0,198.0,188.0
3544001949,27,-610.0,7690.0,7612.0,4417.0,-54.0,-75.0,-63.0,-63.0,428.0,1171.0,1006.0,747.0
3544002153,27,-492.0,7573.0,6099.0,4261.0,-52.0,-72.0,-63.0,-63.0,328.0,1235.0,673.0,954.0
3544002360,27,-531.0,7661.0,5903.0,3988.0,-53.0,-70.0,-62.0,-65.0,398.0,1270.0,1011.0,787.0
3544002503,27,-610.0,7807.0,5708.0,4183.0,-53.0,-73.0,-61.0,-61.0,512.0,1231.0,417.0,798.0
3544002642,27,-610.0,7749.0,5474.0,4183.0,-53.0,-73.0,-62.0,-66.0,456.0,1279.0,1033.0,177.0
3544002824,27,,,,3988.0,,,,-67.0,,,,232.0
3544002825,27,-571.0,7807.0,5708.0,,-54.0,-73.0,-61.0,,435.0,1193.0,646.0,
3544002973,27,-571.0,7661.0,5630.0,4066.0,-54.0,-74.0,-60.0,-66.0,459.0,1437.0,205.0,226.0
3544003180,27,-570.0,7661.0,5786.0,3988.0,-52.0,-73.0,-60.0,-62.0,441.0,1418.0,293.0,1157.0
3544003322,27,-570.0,7690.0,5708.0,2514.0,-53.0,-72.0,-60.0,-61.0,426.0,1288.0,620.0,1616.0
3544003462,27,-492.0,7632.0,5708.0,4027.0,-52.0,-73.0,-61.0,-66.0,362.0,1276.0,658.0,1471.0
