timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3543755771,22,288.0,4116.0,7202.0,1917.0,-58.0,-67.0,-63.0,-60.0,2404.0,303.0,251.0,1668.0
3543755871,22,249.0,4311.0,6020.0,1917.0,-56.0,-67.0,-61.0,-60.0,1394.0,293.0,572.0,1784.0
3543756018,22,132.0,3999.0,6684.0,1566.0,-58.0,-67.0,-62.0,-63.0,1375.0,213.0,141.0,1909.0
3543756154,22,,,,1722.0,,,,-60.0,,,,1695.0
3543756155,22,366.0,4780.0,6587.0,,-56.0,-68.0,-60.0,,1470.0,139.0,231.0,
3543756322,22,327.0,5288.0,6499.0,1644.0,-57.0,-69.0,-60.0,-55.0,1458.0,139.0,578.0,1493.0
3543756426,22,132.0,4975.0,6440.0,1214.0,-56.0,-68.0,-60.0,-59.0,1946.0,102.0,294.0,1955.0
3543756526,22,132.0,,6411.0,1136.0,-56.0,,-59.0,-60.0,1478.0,,220.0,2012.0
3543756527,22,,4741.0,,,,-68.0,,,,61.0,,
3543756631,22,288.0,4467.0,6792.0,941.0,-57.0,-66.0,-61.0,-58.0,1405.0,240.0,293.0,1957.0
3543756771,22,53.0,4350.0,6528.0,1761.0,-56.0,-67.0,-60.0,-56.0,1635.0,172.0,385.0,1756.0
3543756939,22,93.0,4311.0,6616.0,1488.0,-52.0,-67.0,-60.0,-58.0,1559.0,175.0,40.0,2079.0
3543757041,22,132.0,4507.0,6616.0,1654.0,-56.0,-66.0,-60.0,-53.0,1514.0,142.0,94.0,1932.0
3543757158,22,-24.0,4468.0,7114.0,1370.0,-56.0,-67.0,-58.0,-58.0,1536.0,151.0,509.0,1994.0
3543757286,22,171.0,4428.0,6850.0,1175.0,-57.0,-67.0,-60.0,-58.0,1519.0,166.0,175.0,2031.0
3543757471,22,249.0,4409.0,7143.0,1566.0,-56.0,-66.0,-60.0,-58.0,1586.0,129.0,131.0,2025.0
3543757598,22,327.0,4468.0,6616.0,1331.0,-56.0,-66.0,-59.0,-57.0,1562.0,108.0,411.0,2117.0
3543757775,22,444.0,4350.0,6499.0,1097.0,-56.0,-66.0,-59.0,-57.0,1444.0,188.0,164.0,2025.0
3543757898,22,249.0,4380.0,6411.0,1253.0,-56.0,-66.0,-59.0,-57.0,1327.0,166.0,910.0,2122.0
3543758081,22,869.0,4428.0,6020.0,1253.0,-51.0,-67.0,-60.0,-57.0,1188.0,125.0,1798.0,2082.0
3543758208,22,210.0,4272.0,6333.0,1097.0,-56.0,-67.0,-60.0,-57.0,1428.0,198.0,463.0,2060.0
3543758389,22,171.0,4428.0,6469.0,1097.0,-56.0,-67.0,-60.0,-56.0,1522.0,154.0,179.0,2159.0
3543758523,22,,,,1136.0,,,,-56.0,,,,2137.0
3543758524,22,210.0,4272.0,6528.0,,-56.0,-67.0,-59.0,,1562.0,193.0,394.0,
3543758650,22,14.0,4389.0,6499.0,1527.0,-57.0,-66.0,-59.0,-56.0,1671.0,100.0,280.0,2002.0
3543758841,22,14.0,4428.0,6499.0,1439.0,-57.0,-66.0,-59.0,-54.0,1734.0,111.0,463.0,2040.0
3543758944,22,93.0,4389.0,6675.0,749.0,-57.0,-66.0,-59.0,-56.0,1522.0,126.0,331.0,2184.0
3543759170,22,,,6697.0,1409.0,,,-55.0,-55.0,,,677.0,1725.0
3543759171,22,288.0,4389.0,,,-56.0,-66.0,,,1672.0,177.0,,
3543759310,22,171.0,4389.0,6880.0,1488.0,-56.0,-66.0,-59.0,-56.0,1322.0,148.0,209.0,1878.0
3543759429,22,249.0,4350.0,6909.0,1331.0,-56.0,-66.0,-58.0,-55.0,2297.0,172.0,151.0,2027.0
3543759616,22,,,,1214.0,,,,-55.0,,,,1866.0
3543759617,22,210.0,4350.0,6938.0,,-56.0,-66.0,-58.0,,1532.0,138.0,171.0,
3543759732,22,288.0,4389.0,7114.0,1566.0,-56.0,-66.0,-58.0,-55.0,1363.0,94.0,227.0,1707.0
3543759909,22,132.0,4155.0,6938.0,1527.0,-51.0,-66.0,-58.0,-56.0,1524.0,196.0,340.0,1988.0
3543760027,22,132.0,4272.0,6763.0,1214.0,-56.0,-66.0,-59.0,-56.0,1482.0,197.0,322.0,2059.0
3543760160,22,132.0,4350.0,6645.0,1292.0,-56.0,-66.0,-58.0,-56.0,1411.0,154.0,525.0,2088.0
3543760294,22,366.0,4389.0,6616.0,1380.0,-56.0,-66.0,-58.0,-56.0,1558.0,139.0,715.0,2026.0
3543760428,22,171.0,4350.0,6880.0,1331.0,-56.0,-66.0,-59.0,-56.0,1405.0,153.0,488.0,2026.0
3543760563,22,249.0,4272.0,6645.0,1058.0,-57.0,-66.0,-58.0,-50.0,1250.0,210.0,721.0,1742.0
3543760749,22,53.0,4389.0,6557.0,1331.0,-57.0,-66.0,-59.0,-57.0,1582.0,154.0,896.0,1724.0
3543760872,22,249.0,4389.0,6587.0,1644.0,-56.0,-66.0,-59.0,-58.0,1456.0,120.0,773.0,1700.0
3543761035,22,210.0,4389.0,7436.0,1214.0,-56.0,-65.0,-58.0,-58.0,1558.0,118.0,452.0,1910.0
3543761151,22,,,,1263.0,,,,-58.0,,,,2044.0
3543761152,22,288.0,4389.0,6850.0,,-56.0,-66.0,-58.0,,1369.0,129.0,600.0,
3543761287,22,53.0,4507.0,7173.0,1214.0,-56.0,-66.0,-59.0,-57.0,1538.0,119.0,460.0,1988.0
3543761421,22,171.0,4546.0,6997.0,1566.0,-57.0,-66.0,-60.0,-58.0,1375.0,119.0,52.0,1880.0
3543761552,22,249.0,4311.0,7290.0,1381.0,-56.0,-66.0,-60.0,-54.0,1436.0,188.0,337.0,1911.0
3543761693,22,171.0,4428.0,7505.0,1292.0,-56.0,-65.0,-59.0,-58.0,1503.0,172.0,250.0,1886.0
3543761873,22,327.0,4409.0,6997.0,1136.0,-56.0,-65.0,-59.0,-57.0,1355.0,150.0,170.0,2007.0
3543761997,22,,,6968.0,1253.0,,,-56.0,-58.0,,,581.0,1957.0
3543761998,22,366.0,4468.0,,,-56.0,-65.0,,,1627.0,162.0,,
3543762181,22,210.0,4350.0,7114.0,1058.0,-56.0,-66.0,-58.0,-56.0,1687.0,239.0,480.0,2033.0
3543762331,22,366.0,4428.0,6528.0,1644.0,-56.0,-66.0,-59.0,-56.0,1584.0,138.0,833.0,1770.0
3543762538,22,171.0,4350.0,7905.0,1370.0,-57.0,-66.0,-58.0,-57.0,1496.0,106.0,747.0,1833.0
3543762693,22,93.0,4350.0,7407.0,1488.0,-57.0,-66.0,-58.0,-57.0,1289.0,129.0,301.0,1876.0
3543762844,22,171.0,4350.0,6909.0,1449.0,-57.0,-66.0,-58.0,-57.0,1264.0,99.0,419.0,1809.0
3543762998,22,171.0,4409.0,6880.0,1253.0,-56.0,-66.0,-58.0,-57.0,2260.0,161.0,455.0,1946.0
3543763151,22,53.0,4467.0,6763.0,1253.0,-56.0,-66.0,-55.0,-58.0,1681.0,162.0,678.0,1996.0
