timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3542824591,6,2387.0,9897.0,9106.0,1292.0,-56.0,-73.0,-71.0,-48.0,433.0,609.0,688.0,145.0
3542824684,6,1567.0,8891.0,8989.0,1956.0,-56.0,-75.0,-71.0,-53.0,651.0,1292.0,773.0,115.0
3542824846,6,1850.0,7895.0,8950.0,756.0,-60.0,-72.0,-67.0,-46.0,682.0,806.0,869.0,728.0
3542824948,6,2788.0,7427.0,9028.0,1331.0,-59.0,-72.0,-72.0,-49.0,1049.0,957.0,573.0,205.0
3542825049,6,2124.0,6782.0,8872.0,1370.0,-58.0,-71.0,-67.0,-51.0,556.0,1235.0,613.0,207.0
3542825197,6,2124.0,6636.0,8911.0,1566.0,-59.0,-73.0,-69.0,-54.0,449.0,1387.0,487.0,116.0
3542825329,6,2944.0,6782.0,8911.0,1370.0,-59.0,-73.0,-68.0,-54.0,1028.0,1333.0,459.0,235.0
3542825502,6,2212.0,6636.0,8833.0,1448.0,-61.0,-73.0,-67.0,-55.0,331.0,1389.0,604.0,215.0
3542825608,6,2065.0,6518.0,8911.0,1292.0,-61.0,-73.0,-66.0,-55.0,459.0,1446.0,543.0,287.0
3542825706,6,2007.0,6782.0,9067.0,1710.0,-58.0,-72.0,-67.0,-50.0,492.0,1333.0,380.0,1050.0
3542825807,6,2036.0,6870.0,8950.0,1673.0,-57.0,-73.0,-67.0,-56.0,504.0,1234.0,490.0,1006.0
3542825959,6,2036.0,6665.0,8728.0,1409.0,-59.0,-72.0,-66.0,-54.0,515.0,1394.0,614.0,240.0
3542826135,6,,,,1849.0,,,,-54.0,,,,1196.0
3542826136,6,1889.0,6636.0,8989.0,,-53.0,-73.0,-69.0,,576.0,1504.0,450.0,
3542826269,6,2505.0,6577.0,8911.0,1849.0,-57.0,-73.0,-68.0,-51.0,278.0,1432.0,450.0,1392.0
3542826486,6,2036.0,6694.0,8950.0,1722.0,-58.0,-73.0,-68.0,-52.0,606.0,1359.0,484.0,258.0
3542826597,6,2905.0,6665.0,8716.0,1966.0,-59.0,-73.0,-67.0,-54.0,922.0,1336.0,604.0,1002.0
3542826791,6,2622.0,6723.0,8989.0,1722.0,-57.0,-73.0,-67.0,-54.0,250.0,1309.0,477.0,77.0
3542827004,6,2622.0,6723.0,9145.0,1468.0,-57.0,-73.0,-68.0,-53.0,273.0,1368.0,339.0,246.0
3542827209,6,,,8572.0,1488.0,,,-66.0,-56.0,,,721.0,207.0
3542827210,6,2124.0,6782.0,,,-56.0,-72.0,,,527.0,1332.0,,
3542827347,6,2300.0,6723.0,9048.0,1409.0,-57.0,-72.0,-68.0,-54.0,340.0,1379.0,351.0,256.0
3542827463,6,2153.0,6723.0,9067.0,1488.0,-54.0,-73.0,-67.0,-56.0,455.0,1362.0,398.0,206.0
3542827602,6,2182.0,6694.0,8911.0,1292.0,-58.0,-72.0,-66.0,-56.0,415.0,1338.0,529.0,286.0
3542827732,6,2007.0,6811.0,9028.0,1331.0,-58.0,-72.0,-68.0,-56.0,551.0,1223.0,434.0,233.0
3542827876,6,,,,1605.0,,,,-55.0,,,,166.0
3542827877,6,2094.0,6606.0,9067.0,,-55.0,-73.0,-67.0,,471.0,1442.0,402.0,
3542828009,6,2446.0,6782.0,8950.0,1136.0,-58.0,-73.0,-68.0,-55.0,379.0,1282.0,458.0,440.0
3542828177,6,,,,1331.0,,,,-54.0,,,,348.0
3542828178,6,2358.0,6753.0,8931.0,,-58.0,-72.0,-68.0,,331.0,1294.0,481.0,
3542828292,6,2158.0,6723.0,8989.0,1722.0,-54.0,-72.0,-67.0,-55.0,664.0,1307.0,429.0,966.0
3542828415,6,2007.0,6753.0,9106.0,1683.0,-59.0,-73.0,-67.0,-55.0,572.0,1326.0,463.0,98.0
3542828537,6,1948.0,6782.0,8989.0,1449.0,-59.0,-73.0,-67.0,-54.0,483.0,1235.0,492.0,202.0
3542828740,6,1889.0,6665.0,8716.0,1878.0,-59.0,-73.0,-67.0,-49.0,481.0,1372.0,604.0,573.0
3542828854,6,2036.0,6723.0,9106.0,1409.0,-59.0,-73.0,-67.0,-54.0,472.0,1353.0,397.0,248.0
3542829001,6,1831.0,6665.0,9028.0,1849.0,-59.0,-73.0,-67.0,-55.0,618.0,1353.0,518.0,951.0
3542829129,6,2270.0,6782.0,9028.0,1761.0,-59.0,-73.0,-66.0,-56.0,453.0,1257.0,437.0,1204.0
3542829254,6,2241.0,6723.0,8872.0,1722.0,-59.0,-73.0,-68.0,-53.0,428.0,1307.0,528.0,1151.0
3542829459,6,2153.0,6782.0,8950.0,1878.0,-59.0,-74.0,-68.0,-56.0,463.0,1236.0,528.0,804.0
3542829565,6,2153.0,6665.0,8911.0,1819.0,-59.0,-74.0,-67.0,-56.0,468.0,1375.0,532.0,165.0
3542829703,6,1977.0,6636.0,8989.0,1761.0,-59.0,-74.0,-68.0,-56.0,531.0,1444.0,460.0,1219.0
3542829840,6,2182.0,6606.0,8911.0,1878.0,-59.0,-73.0,-68.0,-56.0,492.0,1418.0,470.0,1025.0
3542830028,6,2329.0,6606.0,8833.0,1761.0,-59.0,-74.0,-67.0,-56.0,399.0,1457.0,543.0,1137.0
3542830162,6,2212.0,6577.0,8950.0,1849.0,-59.0,-73.0,-68.0,-56.0,530.0,1452.0,508.0,1196.0
3542830291,6,2124.0,6665.0,8950.0,1820.0,-60.0,-73.0,-67.0,-55.0,531.0,1392.0,488.0,1079.0
3542830441,6,2208.0,,9067.0,1497.0,-51.0,,-68.0,-55.0,796.0,,482.0,984.0
3542830442,6,,6636.0,,,,-73.0,,,,1369.0,,
3542830591,6,2827.0,6694.0,8872.0,1527.0,-59.0,-73.0,-68.0,-55.0,183.0,1417.0,574.0,195.0
3542830752,6,1944.0,6606.0,8989.0,1761.0,-51.0,-73.0,-68.0,-55.0,1118.0,1440.0,474.0,332.0
3542830895,6,,,,1849.0,,,,-53.0,,,,961.0
3542830896,6,2797.0,6782.0,9028.0,,-59.0,-73.0,-68.0,,913.0,1318.0,409.0,
3542831036,6,3061.0,6665.0,8950.0,1995.0,-59.0,-73.0,-64.0,-50.0,733.0,1451.0,751.0,296.0
3542831170,6,2387.0,6636.0,8872.0,1488.0,-59.0,-73.0,-68.0,-55.0,468.0,1480.0,546.0,262.0
3542831358,6,2270.0,6753.0,8950.0,1683.0,-54.0,-73.0,-68.0,-55.0,370.0,1329.0,557.0,185.0
3542831483,6,2212.0,,8989.0,1878.0,-59.0,,-68.0,-55.0,442.0,,501.0,1142.0
3542831484,6,,6694.0,,,,-73.0,,,,1335.0,,
3542831665,6,2387.0,6694.0,8950.0,1907.0,-54.0,-73.0,-68.0,-55.0,381.0,1340.0,535.0,865.0
3542831799,6,2212.0,6665.0,8872.0,1566.0,-59.0,-73.0,-68.0,-55.0,447.0,1370.0,571.0,203.0
3542831933,6,2212.0,6691.0,8911.0,1839.0,-59.0,-73.0,-68.0,-55.0,433.0,1366.0,494.0,305.0
3542832065,6,2094.0,6694.0,8833.0,1839.0,-59.0,-73.0,-68.0,-55.0,531.0,1396.0,586.0,89.0
3542832210,6,,,,1605.0,,,,-55.0,,,,216.0
3542832211,6,2241.0,6636.0,8833.0,,-59.0,-73.0,-68.0,,449.0,1424.0,556.0,
3542832389,6,2384.0,6606.0,8911.0,1488.0,-59.0,-73.0,-68.0,-55.0,502.0,1399.0,529.0,197.0
3542832506,6,2094.0,6753.0,8833.0,1683.0,-59.0,-73.0,-68.0,-55.0,460.0,1334.0,587.0,212.0
3542832607,6,2153.0,6665.0,8872.0,1732.0,-59.0,-73.0,-68.0,-55.0,476.0,1340.0,547.0,230.0
3542832790,6,2182.0,6577.0,8989.0,1878.0,-55.0,-73.0,-68.0,-55.0,509.0,1455.0,500.0,12.0
3542832942,6,2153.0,6694.0,8989.0,1556.0,-59.0,-73.0,-68.0,-55.0,459.0,1451.0,500.0,146.0
3542833148,6,2007.0,6665.0,8989.0,1292.0,-60.0,-73.0,-66.0,-55.0,505.0,1357.0,704.0,303.0
3542833261,6,2124.0,6694.0,8911.0,1488.0,-59.0,-73.0,-68.0,-55.0,439.0,1340.0,461.0,256.0
3542833400,6,,,8950.0,1556.0,,,-68.0,-55.0,,,460.0,150.0
3542833401,6,2094.0,6665.0,,,-59.0,-73.0,,,395.0,1409.0,,
3542833501,6,,,,1722.0,,,,-55.0,,,,121.0
3542833502,6,1919.0,6694.0,9067.0,,-59.0,-73.0,-67.0,,622.0,1325.0,437.0,
3542833635,6,2065.0,6665.0,9028.0,,-59.0,-73.0,-68.0,,482.0,1340.0,443.0,
3542833823,6,1977.0,6694.0,9028.0,1253.0,-54.0,-73.0,-68.0,-55.0,496.0,1376.0,492.0,312.0
3542833964,6,2036.0,6665.0,8833.0,1527.0,-59.0,-73.0,-69.0,-55.0,524.0,1391.0,545.0,195.0
3542834172,6,2270.0,,8989.0,1761.0,-59.0,,-66.0,-55.0,403.0,,862.0,152.0
3542834173,6,,6723.0,,,,-73.0,,,,1341.0,,
3542834380,6,2094.0,6606.0,9028.0,1878.0,-59.0,-73.0,-68.0,-50.0,508.0,1418.0,468.0,822.0
3542834533,6,1948.0,6665.0,8950.0,1527.0,-59.0,-73.0,-68.0,-55.0,655.0,1322.0,499.0,185.0
3542834668,6,1919.0,6606.0,8872.0,1683.0,-59.0,-73.0,-67.0,-55.0,648.0,1382.0,576.0,215.0
3542834892,6,2007.0,6723.0,9067.0,1790.0,-59.0,-73.0,-67.0,-53.0,572.0,1382.0,475.0,850.0
3542835043,6,1889.0,,9067.0,1488.0,-59.0,,-67.0,-55.0,572.0,,432.0,177.0
3542835044,6,,6694.0,,,,-73.0,,,,1355.0,,
3542835206,6,2153.0,6665.0,8833.0,1800.0,-54.0,-73.0,-68.0,-56.0,496.0,1392.0,634.0,82.0
3542835335,6,2065.0,,8950.0,1527.0,-59.0,,-68.0,-56.0,522.0,,538.0,178.0
3542835336,6,,6636.0,,,,-73.0,,,,1428.0,,
3542835470,6,,,,1449.0,,,,-56.0,,,,263.0
3542835471,6,2212.0,6577.0,8872.0,,-59.0,-73.0,-68.0,,491.0,1450.0,612.0,
3542835659,6,2065.0,6694.0,9028.0,1527.0,-54.0,-73.0,-69.0,-55.0,527.0,1341.0,504.0,149.0
3542835795,6,,,,1566.0,,,,-55.0,,,,216.0
3542835796,6,2212.0,6606.0,8911.0,,-59.0,-73.0,-69.0,,374.0,1418.0,535.0,
3542836012,6,,,,1839.0,,,,-53.0,,,,139.0
3542836013,6,1919.0,6636.0,8794.0,,-59.0,-73.0,-66.0,,547.0,1368.0,541.0,
3542836219,6,2036.0,6636.0,8950.0,1605.0,-59.0,-73.0,-68.0,-55.0,504.0,1426.0,551.0,223.0
3542836429,6,1977.0,6577.0,8911.0,1644.0,-59.0,-73.0,-68.0,-55.0,597.0,1400.0,504.0,138.0
3542836577,6,2094.0,6606.0,8950.0,1370.0,-54.0,-73.0,-68.0,-56.0,432.0,1402.0,522.0,261.0
3542836698,6,1889.0,6548.0,8833.0,1839.0,-59.0,-73.0,-66.0,-55.0,555.0,1470.0,1189.0,120.0
3542836889,6,,,,1566.0,,,,-55.0,,,,186.0
3542836890,6,2238.0,6577.0,8950.0,,-53.0,-73.0,-68.0,,604.0,1359.0,546.0,
3542837011,6,2036.0,6636.0,8911.0,1537.0,-59.0,-73.0,-68.0,-50.0,489.0,1410.0,532.0,359.0
3542837183,6,1919.0,6636.0,8950.0,1566.0,-59.0,-73.0,-69.0,-55.0,600.0,1331.0,502.0,207.0
3542837321,6,2007.0,,8833.0,1878.0,-59.0,,-69.0,-55.0,520.0,,618.0,192.0
3542837322,6,,6694.0,,,,-73.0,,,,1335.0,,
3542837509,6,1948.0,6577.0,8950.0,1644.0,-59.0,-73.0,-69.0,-55.0,563.0,1435.0,499.0,240.0
3542837656,6,2036.0,6665.0,8767.0,1800.0,-59.0,-73.0,-67.0,-50.0,522.0,1392.0,644.0,82.0
3542837800,6,1977.0,6636.0,8755.0,1302.0,-59.0,-73.0,-69.0,-50.0,559.0,1386.0,602.0,513.0
3542837904,6,2212.0,6636.0,8911.0,1527.0,-59.0,-72.0,-69.0,-55.0,384.0,1406.0,495.0,256.0
3542838006,6,1948.0,6665.0,8950.0,1761.0,-59.0,-73.0,-69.0,-55.0,570.0,1392.0,537.0,124.0
3542838141,6,2065.0,6606.0,8950.0,1849.0,-59.0,-73.0,-68.0,-55.0,488.0,1366.0,480.0,1044.0
3542838323,6,2032.0,6665.0,9067.0,1722.0,-55.0,-73.0,-68.0,-55.0,525.0,1409.0,441.0,154.0
3542838422,6,2036.0,6665.0,8872.0,1937.0,-59.0,-73.0,-68.0,-55.0,540.0,1432.0,556.0,988.0
3542838519,6,2036.0,6548.0,8833.0,1917.0,-59.0,-73.0,-68.0,-53.0,546.0,1445.0,595.0,1086.0
3542838634,6,,,8911.0,1761.0,,,-68.0,-55.0,,,497.0,1207.0
3542838635,6,1857.0,6606.0,,,-59.0,-73.0,,,621.0,1403.0,,
3542838783,6,2094.0,6577.0,8872.0,1849.0,-59.0,-73.0,-68.0,-55.0,499.0,1414.0,541.0,1014.0
3542838935,6,,,,1937.0,,,,-55.0,,,,991.0
3542838936,6,2065.0,6636.0,8911.0,,-59.0,-73.0,-68.0,,488.0,1444.0,561.0,
3542839096,6,2007.0,6694.0,8911.0,1478.0,-59.0,-72.0,-68.0,-50.0,564.0,1338.0,555.0,1392.0
3542839223,6,,,8872.0,1878.0,,,-68.0,-55.0,,,485.0,1067.0
3542839224,6,2094.0,6577.0,,,-59.0,-73.0,,,474.0,1435.0,,
3542839348,6,1889.0,6723.0,9145.0,1878.0,-55.0,-73.0,-69.0,-55.0,525.0,1365.0,410.0,775.0
3542839496,6,2036.0,6606.0,8957.0,1974.0,-59.0,-73.0,-65.0,-50.0,446.0,1399.0,565.0,780.0
3542839700,6,2036.0,6577.0,8872.0,1878.0,-59.0,-73.0,-68.0,-55.0,492.0,1437.0,571.0,1149.0
3542839800,6,1977.0,6636.0,8872.0,1995.0,-59.0,-73.0,-68.0,-55.0,487.0,1463.0,559.0,1065.0
3542839913,6,2036.0,6577.0,8989.0,1966.0,-59.0,-73.0,-68.0,-56.0,551.0,1438.0,478.0,1103.0
3542840064,6,1772.0,,8872.0,2142.0,-59.0,,-68.0,-55.0,575.0,,522.0,1086.0
3542840065,6,,6548.0,,,,-74.0,,,,1428.0,,
3542840198,6,,,8911.0,1878.0,,,-68.0,-56.0,,,570.0,1065.0
3542840199,6,1831.0,6636.0,,,-59.0,-74.0,,,567.0,1427.0,,
3542840418,6,1948.0,6665.0,9028.0,2025.0,-59.0,-73.0,-67.0,-55.0,545.0,1409.0,524.0,1069.0
3542840627,6,1889.0,6636.0,8872.0,1908.0,-59.0,-73.0,-68.0,-50.0,520.0,1461.0,574.0,1452.0
3542840780,6,1798.0,6665.0,8872.0,1761.0,-60.0,-73.0,-68.0,-55.0,579.0,1315.0,583.0,107.0
3542840884,6,2032.0,6606.0,8950.0,1683.0,-51.0,-73.0,-68.0,-55.0,792.0,1424.0,544.0,246.0
3542840985,6,1948.0,6606.0,8950.0,1878.0,-55.0,-73.0,-68.0,-55.0,533.0,1439.0,516.0,790.0
3542841137,6,1968.0,6694.0,8950.0,1849.0,-60.0,-73.0,-68.0,-55.0,545.0,1302.0,500.0,1081.0
3542841279,6,,,8950.0,1263.0,,,-69.0,-50.0,,,560.0,418.0
3542841280,6,1889.0,6723.0,,,-60.0,-73.0,,,544.0,1301.0,,
3542841405,6,1860.0,6636.0,8989.0,1605.0,-60.0,-73.0,-68.0,-55.0,591.0,1368.0,492.0,172.0
3542841598,6,1831.0,6636.0,8911.0,1409.0,-54.0,-73.0,-69.0,-55.0,580.0,1426.0,523.0,265.0
3542841730,6,1860.0,6723.0,8872.0,1605.0,-60.0,-73.0,-68.0,-55.0,635.0,1421.0,573.0,205.0
3542841859,6,2065.0,6694.0,8872.0,1878.0,-60.0,-73.0,-68.0,-55.0,447.0,1396.0,574.0,843.0
3542842006,6,1919.0,,8911.0,1790.0,-60.0,,-68.0,-55.0,559.0,,499.0,1044.0
3542842007,6,,6733.0,,,,-73.0,,,,1362.0,,
3542842165,6,1919.0,6694.0,8950.0,1683.0,-59.0,-73.0,-68.0,-55.0,583.0,1258.0,458.0,171.0
3542842313,6,2124.0,6636.0,8989.0,1907.0,-59.0,-73.0,-68.0,-55.0,436.0,1403.0,534.0,241.0
3542842469,6,,,,1488.0,,,,-55.0,,,,258.0
3542842470,6,2094.0,6577.0,8989.0,,-59.0,-73.0,-68.0,,477.0,1418.0,531.0,
3542842594,6,,,8989.0,1907.0,,,-68.0,-55.0,,,482.0,869.0
3542842595,6,2212.0,6636.0,,,-59.0,-73.0,,,326.0,1425.0,,
3542842737,6,1977.0,,8950.0,1878.0,-59.0,,-68.0,-55.0,538.0,,513.0,817.0
3542842738,6,,6636.0,,,,-73.0,,,,1404.0,,
3542842933,6,2007.0,6606.0,8989.0,873.0,-59.0,-73.0,-69.0,-50.0,508.0,1461.0,516.0,850.0
3542843081,6,1919.0,6636.0,8872.0,1878.0,-59.0,-73.0,-69.0,-55.0,543.0,1367.0,571.0,1036.0
3542843285,6,1977.0,6665.0,9028.0,1907.0,-59.0,-73.0,-69.0,-55.0,523.0,1353.0,455.0,998.0
3542843492,6,1948.0,6665.0,9067.0,1966.0,-59.0,-73.0,-68.0,-55.0,536.0,1392.0,477.0,977.0
3542843625,6,1977.0,6636.0,8950.0,1995.0,-59.0,-73.0,-69.0,-55.0,469.0,1386.0,471.0,1011.0
3542843760,6,1860.0,6665.0,9028.0,1849.0,-59.0,-73.0,-69.0,-55.0,541.0,1411.0,474.0,1102.0
3542843957,6,1889.0,6665.0,8911.0,1878.0,-54.0,-73.0,-68.0,-55.0,765.0,1371.0,503.0,1086.0
3542844099,6,,,,1907.0,,,,-55.0,,,,1049.0
3542844100,6,1948.0,6782.0,8872.0,,-59.0,-73.0,-68.0,,522.0,1371.0,544.0,
3542844306,6,1919.0,,8911.0,1878.0,-59.0,,-68.0,-55.0,496.0,,477.0,822.0
3542844307,6,,6636.0,,,,-73.0,,,,1365.0,,
3542844512,6,,,,1849.0,,,,-55.0,,,,1040.0
3542844513,6,1860.0,6606.0,8833.0,,-59.0,-73.0,-68.0,,500.0,1465.0,509.0,
3542844671,6,,,,1849.0,,,,-55.0,,,,1137.0
3542844672,6,2080.0,6606.0,8911.0,,-52.0,-73.0,-68.0,,842.0,1418.0,570.0,
3542844824,6,1919.0,6606.0,8566.0,1878.0,-59.0,-73.0,-64.0,-55.0,532.0,1496.0,660.0,1069.0
3542844974,6,,,8950.0,1907.0,,,-68.0,-55.0,,,467.0,1111.0
3542844975,6,1889.0,6636.0,,,-59.0,-73.0,,,563.0,1405.0,,
3542845111,6,1948.0,6577.0,8911.0,1937.0,-59.0,-73.0,-68.0,-55.0,501.0,1453.0,503.0,1075.0
3542845241,6,1919.0,6665.0,9028.0,1966.0,-59.0,-73.0,-68.0,-55.0,570.0,1372.0,507.0,1006.0
3542845370,6,1977.0,,8833.0,1819.0,-59.0,,-68.0,-55.0,423.0,,548.0,1113.0
3542845371,6,,6577.0,,,,-73.0,,,,1473.0,,
3542845496,6,,,,1995.0,,,,-55.0,,,,1086.0
3542845497,6,2120.0,6694.0,8950.0,,-59.0,-73.0,-68.0,,500.0,1396.0,525.0,
