timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3543902406,25,-63.0,7368.0,5044.0,3519.0,-51.0,-75.0,-51.0,-60.0,820.0,508.0,138.0,571.0
3543902550,25,-180.0,7309.0,5122.0,3558.0,-44.0,-75.0,-51.0,-59.0,1333.0,226.0,233.0,523.0
3543902689,25,-145.0,7358.0,5005.0,3167.0,-44.0,-76.0,-51.0,-61.0,1170.0,129.0,281.0,787.0
3543902859,25,-180.0,7397.0,5005.0,3011.0,-51.0,-77.0,-52.0,-60.0,1269.0,191.0,280.0,1239.0
3543902965,25,-224.0,7954.0,5278.0,2933.0,-44.0,-79.0,-53.0,-60.0,1069.0,2511.0,136.0,945.0
3543903062,25,-141.0,8374.0,5044.0,2874.0,-51.0,-74.0,-53.0,-60.0,1312.0,151.0,242.0,1114.0
3543903169,25,-67.0,7788.0,5122.0,3402.0,-43.0,-72.0,-52.0,-59.0,959.0,799.0,258.0,771.0
3543903267,25,,,,3089.0,,,,-64.0,,,,1115.0
3543903268,25,14.0,6430.0,5122.0,,-51.0,-73.0,-52.0,,1058.0,1600.0,250.0,
3543903408,25,-180.0,4546.0,5005.0,3206.0,-51.0,-70.0,-52.0,-63.0,1193.0,806.0,277.0,626.0
3543903576,25,-102.0,4848.0,4966.0,2894.0,-51.0,-69.0,-52.0,-61.0,1012.0,165.0,262.0,834.0
3543903678,25,93.0,5132.0,5005.0,5823.0,-52.0,-70.0,-52.0,-60.0,838.0,2007.0,319.0,249.0
3543903798,25,-141.0,4966.0,4834.0,3128.0,-51.0,-70.0,-47.0,-62.0,613.0,214.0,743.0,792.0
3543903954,25,-219.0,4936.0,4927.0,3011.0,-52.0,-71.0,-52.0,-63.0,997.0,281.0,269.0,1107.0
3543904082,25,-102.0,5522.0,5005.0,2855.0,-51.0,-71.0,-52.0,-62.0,85.0,645.0,266.0,667.0
3543904213,25,-141.0,4858.0,4927.0,3128.0,-52.0,-67.0,-52.0,-63.0,561.0,851.0,269.0,654.0
3543904361,25,-141.0,5053.0,5044.0,4339.0,-52.0,-71.0,-52.0,-64.0,1019.0,257.0,243.0,1740.0
3543904569,25,-141.0,4975.0,5005.0,4310.0,-52.0,-72.0,-52.0,-62.0,786.0,348.0,252.0,1767.0
3543904721,25,-141.0,4858.0,5083.0,4720.0,-52.0,-73.0,-52.0,-69.0,1080.0,138.0,216.0,1474.0
3543904880,25,-102.0,5405.0,4966.0,5921.0,-52.0,-70.0,-47.0,-65.0,910.0,856.0,265.0,1754.0
3543905024,25,,,,5628.0,,,,-65.0,,,,1881.0
3543905025,25,14.0,5171.0,5005.0,,-52.0,-72.0,-52.0,,896.0,198.0,196.0,
3543905121,25,-380.0,5112.0,5044.0,4515.0,-42.0,-72.0,-52.0,-63.0,1020.0,718.0,257.0,1562.0
3543905215,25,-141.0,4975.0,4966.0,4486.0,-51.0,-72.0,-52.0,-64.0,1156.0,136.0,207.0,887.0
3543905326,25,-24.0,5288.0,4888.0,5013.0,-51.0,-73.0,-52.0,-66.0,1011.0,413.0,250.0,1564.0
3543905437,25,-63.0,5112.0,5161.0,4866.0,-52.0,-72.0,-52.0,-66.0,862.0,354.0,183.0,466.0
3543905556,25,,,,4632.0,,,,-59.0,,,,511.0
3543905557,25,-63.0,4995.0,4966.0,,-51.0,-70.0,-53.0,,866.0,166.0,215.0,
3543905738,25,-63.0,4819.0,4966.0,3323.0,-45.0,-69.0,-52.0,-64.0,798.0,481.0,278.0,941.0
3543905845,25,11.0,4897.0,5239.0,4632.0,-42.0,-71.0,-53.0,-64.0,893.0,966.0,177.0,637.0
3543905984,25,-240.0,5327.0,4966.0,5745.0,-50.0,-70.0,-53.0,-63.0,1102.0,188.0,318.0,805.0
3543906201,25,-102.0,5014.0,4888.0,4486.0,-51.0,-70.0,-53.0,-62.0,959.0,876.0,318.0,666.0
3543906401,25,-102.0,5210.0,4927.0,2894.0,-51.0,-70.0,-53.0,-62.0,836.0,936.0,250.0,971.0
3543906505,25,14.0,5718.0,4966.0,4486.0,-52.0,-70.0,-52.0,-61.0,764.0,754.0,229.0,668.0
3543906597,25,,,,4222.0,,,,-60.0,,,,724.0
3543906598,25,,5444.0,4927.0,,,-70.0,-53.0,,,818.0,281.0,
3543906692,25,-24.0,6343.0,4927.0,4368.0,-51.0,-71.0,-53.0,-61.0,930.0,266.0,281.0,724.0
3543906779,25,-141.0,6382.0,5044.0,4171.0,-52.0,-70.0,-52.0,-61.0,981.0,329.0,234.0,1157.0
3543906955,25,-141.0,5249.0,5083.0,3988.0,-52.0,-69.0,-52.0,-63.0,911.0,945.0,197.0,814.0
3543907079,25,-24.0,4907.0,4887.0,3050.0,-52.0,-69.0,-53.0,-61.0,843.0,419.0,281.0,759.0
3543907229,25,-180.0,5014.0,4966.0,3245.0,-52.0,-70.0,-52.0,-61.0,926.0,1111.0,299.0,746.0
3543907369,25,-102.0,5014.0,4770.0,4701.0,-51.0,-70.0,-54.0,-56.0,889.0,717.0,380.0,823.0
3543907495,25,-102.0,5259.0,4848.0,3128.0,-52.0,-70.0,-53.0,-62.0,944.0,176.0,312.0,852.0
3543907639,25,-180.0,,4848.0,4577.0,-52.0,,-52.0,-58.0,915.0,,243.0,787.0
3543907640,25,,5092.0,,,,-70.0,,,,570.0,,
3543907733,25,-180.0,5288.0,4966.0,2894.0,-51.0,-70.0,-53.0,-63.0,943.0,789.0,306.0,896.0
3543907836,25,-63.0,5210.0,4966.0,3961.0,-52.0,-71.0,-53.0,-60.0,971.0,883.0,287.0,1181.0
3543907945,25,-102.0,4741.0,4888.0,4261.0,-51.0,-72.0,-53.0,-60.0,1031.0,843.0,299.0,732.0
3543908049,25,14.0,4975.0,4966.0,4954.0,-51.0,-71.0,-54.0,-60.0,898.0,924.0,267.0,424.0
3543908253,25,-24.0,5249.0,5083.0,5042.0,-51.0,-71.0,-53.0,-59.0,884.0,341.0,241.0,1331.0
