timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
3542722120,4,600.0,,8325.0,1292.0,-59.0,,-59.0,-61.0,1323.0,,1320.0,1707.0
3542722121,4,,9585.0,,,,-72.0,,,,239.0,,
3542722291,4,718.0,9585.0,10317.0,6126.0,-60.0,-73.0,-59.0,-58.0,1047.0,791.0,1866.0,583.0
3542722385,4,1108.0,9233.0,8677.0,1605.0,-61.0,-72.0,-61.0,-63.0,867.0,367.0,1013.0,1654.0
3542722486,4,678.0,9975.0,14262.0,1527.0,-56.0,-72.0,-60.0,-65.0,1097.0,276.0,126.0,1468.0
3542722594,4,1030.0,9389.0,14497.0,2347.0,-58.0,-70.0,-60.0,-58.0,864.0,426.0,82.0,1573.0
3542722695,4,1928.0,9350.0,8325.0,1292.0,-55.0,-69.0,-61.0,-60.0,891.0,369.0,1463.0,1482.0
3542722797,4,678.0,8491.0,13940.0,1175.0,-61.0,-71.0,-60.0,-59.0,922.0,1000.0,158.0,1699.0
3542722892,4,2973.0,7280.0,8325.0,1448.0,-57.0,-71.0,-61.0,-60.0,290.0,1183.0,2644.0,1316.0
3542722995,4,1147.0,8413.0,14028.0,902.0,-58.0,-69.0,-61.0,-58.0,909.0,889.0,82.0,1600.0
3542723144,4,1225.0,7007.0,8286.0,1839.0,-57.0,-69.0,-62.0,-59.0,853.0,1430.0,1704.0,1228.0
3542723315,4,752.0,9194.0,13969.0,1487.0,-55.0,-70.0,-61.0,-60.0,1138.0,328.0,115.0,1227.0
3542723413,4,717.0,7866.0,13823.0,1644.0,-57.0,-70.0,-61.0,-60.0,1147.0,1040.0,211.0,1103.0
3542723535,4,1264.0,9233.0,13999.0,1409.0,-59.0,-70.0,-61.0,-59.0,767.0,359.0,199.0,1566.0
3542723684,4,874.0,8530.0,8286.0,1342.0,-58.0,-69.0,-61.0,-54.0,957.0,846.0,2334.0,1132.0
3542723817,4,757.0,9077.0,13940.0,1722.0,-60.0,-70.0,-61.0,-59.0,1044.0,349.0,68.0,622.0
3542723932,4,1186.0,8530.0,8481.0,1605.0,-59.0,-70.0,-61.0,-59.0,791.0,831.0,2547.0,1063.0
3542724067,4,1030.0,,13940.0,4046.0,-59.0,,-61.0,-60.0,981.0,,102.0,264.0
3542724068,4,,8647.0,,,,-70.0,,,,681.0,,
3542724246,4,3120.0,8725.0,13969.0,1292.0,-58.0,-70.0,-61.0,-60.0,217.0,741.0,142.0,1333.0
3542724378,4,2885.0,8452.0,8286.0,3929.0,-58.0,-71.0,-61.0,-60.0,299.0,666.0,2403.0,294.0
3542724506,4,1147.0,7280.0,8286.0,4017.0,-61.0,-69.0,-62.0,-58.0,789.0,1284.0,2740.0,187.0
3542724642,4,991.0,6928.0,14057.0,1097.0,-59.0,-70.0,-61.0,-61.0,888.0,1375.0,75.0,1511.0
3542724776,4,,,8520.0,1331.0,,,-61.0,-59.0,,,2160.0,1447.0
3542724777,4,1186.0,8647.0,,,-60.0,-70.0,,,816.0,777.0,,
3542724968,4,1577.0,7124.0,14057.0,1331.0,-54.0,-70.0,-61.0,-60.0,680.0,1221.0,139.0,1997.0
3542725117,4,,,,1800.0,,,,-60.0,,,,1166.0
3542725118,4,1225.0,7944.0,13911.0,,-58.0,-70.0,-62.0,,765.0,1074.0,117.0,
3542725216,4,869.0,7866.0,14087.0,1136.0,-53.0,-70.0,-62.0,-55.0,1073.0,1127.0,111.0,1545.0
3542725313,4,991.0,8491.0,14087.0,1097.0,-58.0,-70.0,-62.0,-59.0,939.0,779.0,115.0,1521.0
3542725418,4,1069.0,8022.0,13969.0,1058.0,-58.0,-70.0,-62.0,-60.0,878.0,1035.0,115.0,1376.0
3542725521,4,1069.0,7280.0,8247.0,941.0,-57.0,-70.0,-62.0,-57.0,951.0,1277.0,2519.0,1207.0
3542725632,4,1147.0,8491.0,8364.0,1218.0,-59.0,-70.0,-61.0,-56.0,839.0,883.0,2631.0,1185.0
3542725785,4,1030.0,7007.0,13940.0,1409.0,-53.0,-70.0,-61.0,-54.0,1002.0,1355.0,68.0,1686.0
3542725934,4,1538.0,7202.0,8767.0,1409.0,-59.0,-70.0,-59.0,-60.0,628.0,1204.0,1905.0,1613.0
3542726132,4,2827.0,7202.0,8728.0,1409.0,-59.0,-70.0,-59.0,-60.0,662.0,1263.0,2252.0,1437.0
3542726234,4,2915.0,8491.0,8481.0,1488.0,-58.0,-70.0,-61.0,-57.0,800.0,837.0,2479.0,1297.0
