Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
45,2024-12-14 18:07:41.854,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,395,159,4939242494,True,281.6335740072202
45,2024-12-14 18:07:41.854,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,395,159,4939242494,True,281.6335740072202
45,2024-12-14 18:07:41.854,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6982,401,4939242494,True,6602.779899769741
45,2024-12-14 18:07:41.854,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,395,159,4939242494,True,281.6335740072202
45,2024-12-14 18:07:41.854,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6982,401,4939242494,True,6602.779899769741
45,2024-12-14 18:07:41.854,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5483,2414,4939242494,True,3806.9252880840822
45,2024-12-14 18:07:41.854,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,395,159,4939242494,True,281.6335740072202
45,2024-12-14 18:07:41.854,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6982,401,4939242494,True,6602.779899769741
45,2024-12-14 18:07:41.854,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5483,2414,4939242494,True,3806.9252880840822
45,2024-12-14 18:07:41.854,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2469,1030,4939242494,True,1742.2009145470136
45,2024-12-14 18:07:41.977,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,366,287,4939242616,True,205.1393568147014
45,2024-12-14 18:07:41.977,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,366,287,4939242616,True,205.1393568147014
45,2024-12-14 18:07:41.977,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7012,597,4939242616,True,6461.840452096202
45,2024-12-14 18:07:41.977,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,366,287,4939242616,True,205.1393568147014
45,2024-12-14 18:07:41.977,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7012,597,4939242616,True,6461.840452096202
45,2024-12-14 18:07:41.977,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5444,2359,4939242616,True,3798.171985133923
45,2024-12-14 18:07:41.977,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,366,287,4939242616,True,205.1393568147014
45,2024-12-14 18:07:41.977,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7012,597,4939242616,True,6461.840452096202
45,2024-12-14 18:07:41.977,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5444,2359,4939242616,True,3798.171985133923
45,2024-12-14 18:07:41.977,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,2394,1041,4939242616,True,1668.482096069869
45,2024-12-14 18:07:42.100,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,395,132,4939242740,True,296.0626185958254
45,2024-12-14 18:07:42.100,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,395,132,4939242740,True,296.0626185958254
45,2024-12-14 18:07:42.100,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7099,302,4939242740,True,6809.323199567626
45,2024-12-14 18:07:42.100,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,395,132,4939242740,True,296.0626185958254
45,2024-12-14 18:07:42.100,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7099,302,4939242740,True,6809.323199567626
45,2024-12-14 18:07:42.100,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5249,527,4939242740,True,4770.0832756232685
45,2024-12-14 18:07:42.100,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,395,132,4939242740,True,296.0626185958254
45,2024-12-14 18:07:42.100,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,7099,302,4939242740,True,6809.323199567626
45,2024-12-14 18:07:42.100,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,5249,527,4939242740,True,4770.0832756232685
45,2024-12-14 18:07:42.100,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,2713,669,4939242740,True,2176.336191602602
45,2024-12-14 18:07:42.222,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,542,97,4939242862,True,459.7245696400626
45,2024-12-14 18:07:42.222,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,542,97,4939242862,True,459.7245696400626
45,2024-12-14 18:07:42.222,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7158,376,4939242862,True,6800.765065038492
45,2024-12-14 18:07:42.222,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,542,97,4939242862,True,459.7245696400626
45,2024-12-14 18:07:42.222,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7158,376,4939242862,True,6800.765065038492
45,2024-12-14 18:07:42.222,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,3146,4939242862,True,3248.456199138344
45,2024-12-14 18:07:42.222,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,542,97,4939242862,True,459.7245696400626
45,2024-12-14 18:07:42.222,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7158,376,4939242862,True,6800.765065038492
45,2024-12-14 18:07:42.222,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,3146,4939242862,True,3248.456199138344
45,2024-12-14 18:07:42.222,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,11268,152,4939242862,True,11118.023117338005
45,2024-12-14 18:07:42.349,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,512,58,4939242988,True,459.9017543859649
45,2024-12-14 18:07:42.349,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,512,58,4939242988,True,459.9017543859649
45,2024-12-14 18:07:42.349,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7070,287,4939242988,True,6794.196003805899
45,2024-12-14 18:07:42.349,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,512,58,4939242988,True,459.9017543859649
45,2024-12-14 18:07:42.349,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7070,287,4939242988,True,6794.196003805899
45,2024-12-14 18:07:42.349,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,2373,4939242988,True,3579.599103257286
45,2024-12-14 18:07:42.349,MCSLab RTT AP2,24:29:34:e1:ef:d4,-57,512,58,4939242988,True,459.9017543859649
45,2024-12-14 18:07:42.349,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7070,287,4939242988,True,6794.196003805899
45,2024-12-14 18:07:42.349,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5210,2373,4939242988,True,3579.599103257286
45,2024-12-14 18:07:42.349,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,2586,3490,4939242988,True,1100.6247531270571
45,2024-12-14 18:07:42.471,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,512,58,4939243110,True,459.9017543859649
45,2024-12-14 18:07:42.471,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,512,58,4939243110,True,459.9017543859649
45,2024-12-14 18:07:42.471,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7012,260,4939243110,True,6761.2959295929595
45,2024-12-14 18:07:42.471,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,512,58,4939243110,True,459.9017543859649
45,2024-12-14 18:07:42.471,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7012,260,4939243110,True,6761.2959295929595
45,2024-12-14 18:07:42.471,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5249,2491,4939243110,True,3559.6900516795868
45,2024-12-14 18:07:42.471,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,512,58,4939243110,True,459.9017543859649
