Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
37,2024-12-14 17:55:17.866,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3618,1857,4938498505,True,2390.853698630137
37,2024-12-14 17:55:17.866,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3618,1857,4938498505,True,2390.853698630137
37,2024-12-14 17:55:17.866,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2783,606,4938498505,True,2285.361168486279
37,2024-12-14 17:55:17.866,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3618,1857,4938498505,True,2390.853698630137
37,2024-12-14 17:55:17.866,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2783,606,4938498505,True,2285.361168486279
37,2024-12-14 17:55:17.866,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4194,1144,4938498505,True,3295.1734732109403
37,2024-12-14 17:55:17.866,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,3618,1857,4938498505,True,2390.853698630137
37,2024-12-14 17:55:17.866,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-52,2783,606,4938498505,True,2285.361168486279
37,2024-12-14 17:55:17.866,MCSLab RTT AP1,24:29:34:e2:4c:36,-64,4194,1144,4938498505,True,3295.1734732109403
37,2024-12-14 17:55:17.866,MCSLab RTT AP3,b0:e4:d5:88:16:86,-68,4422,1504,4938498505,True,3299.7104286196422
37,2024-12-14 17:55:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4028,1750,4938498631,True,2808.0276912426443
37,2024-12-14 17:55:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4028,1750,4938498631,True,2808.0276912426443
37,2024-12-14 17:55:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2939,413,4938498631,True,2576.885739856802
37,2024-12-14 17:55:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4028,1750,4938498631,True,2808.0276912426443
37,2024-12-14 17:55:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2939,413,4938498631,True,2576.885739856802
37,2024-12-14 17:55:17.991,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3139,331,4938498631,True,2839.5737752161385
37,2024-12-14 17:55:17.991,MCSLab RTT AP2,24:29:34:e1:ef:d4,-62,4028,1750,4938498631,True,2808.0276912426443
37,2024-12-14 17:55:17.991,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-51,2939,413,4938498631,True,2576.885739856802
37,2024-12-14 17:55:17.991,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,3139,331,4938498631,True,2839.5737752161385
37,2024-12-14 17:55:17.991,MCSLab RTT AP3,b0:e4:d5:88:16:86,-67,7576,87,4938498631,True,7489.987733263734
37,2024-12-14 17:55:18.116,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3764,1717,4938498755,True,2584.874293012224
37,2024-12-14 17:55:18.116,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3764,1717,4938498755,True,2584.874293012224
37,2024-12-14 17:55:18.116,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3027,400,4938498755,True,2673.6880653632916
37,2024-12-14 17:55:18.116,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3764,1717,4938498755,True,2584.874293012224
37,2024-12-14 17:55:18.116,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3027,400,4938498755,True,2673.6880653632916
37,2024-12-14 17:55:18.116,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2944,1586,4938498755,True,1913.275055187638
37,2024-12-14 17:55:18.116,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,3764,1717,4938498755,True,2584.874293012224
37,2024-12-14 17:55:18.116,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3027,400,4938498755,True,2673.6880653632916
37,2024-12-14 17:55:18.116,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,2944,1586,4938498755,True,1913.275055187638
37,2024-12-14 17:55:18.116,MCSLab RTT AP3,b0:e4:d5:88:16:86,-68,4305,1549,4938498755,True,3165.873761530577
37,2024-12-14 17:55:18.240,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,4145,1628,4938498879,True,2976.099948033951
37,2024-12-14 17:55:18.240,MCSLab RTT AP2,24:29:34:e1:ef:d4,-63,4145,1628,4938498879,True,2976.099948033951
37,2024-12-14 17:55:18.240,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,3232,187,4938498879,True,3055.2278443989467
