Starting Wi-Fi RTT Ranging...
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7104 mm, StdDev: 132 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7104 mm, StdDev: 132 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12436 mm, StdDev: 200 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7104 mm, StdDev: 132 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12436 mm, StdDev: 200 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 3597 mm, StdDev: 87 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7104 mm, StdDev: 132 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12436 mm, StdDev: 200 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 3597 mm, StdDev: 87 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.116, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -55, Distance: -1554 mm, StdDev: 1249 mm, timeStemp: 5533880754, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7213 mm, StdDev: 85 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7213 mm, StdDev: 85 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12627 mm, StdDev: 123 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7213 mm, StdDev: 85 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12627 mm, StdDev: 123 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 3681 mm, StdDev: 175 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -77, Distance: 7213 mm, StdDev: 85 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -68, Distance: 12627 mm, StdDev: 123 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 3681 mm, StdDev: 175 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.237, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: -1094 mm, StdDev: 127 mm, timeStemp: 5533880877, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7046 mm, StdDev: 2314 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7046 mm, StdDev: 2314 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -66, Distance: 12817 mm, StdDev: 288 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7046 mm, StdDev: 2314 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -66, Distance: 12817 mm, StdDev: 288 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 3803 mm, StdDev: 1636 mm, timeStemp: 5533880992, mcOn: true
Label: 12, Timestamp: 2024-12-21 15:18:20.353, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 7046 mm, StdDev: 2314 mm, timeStemp: 5533880992, mcOn: true
