Starting Wi-Fi RTT Ranging...
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 8475 mm, StdDev: 160 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 8475 mm, StdDev: 160 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 8790 mm, StdDev: 714 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 8475 mm, StdDev: 160 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 8790 mm, StdDev: 714 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.763, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -64, Distance: 3589 mm, StdDev: 177 mm, timeStemp: 5534001402, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 5903 mm, StdDev: 1345 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 5903 mm, StdDev: 1345 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 9118 mm, StdDev: 85 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 5903 mm, StdDev: 1345 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 9118 mm, StdDev: 85 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 3569 mm, StdDev: 1468 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 5903 mm, StdDev: 1345 mm, timeStemp: 5534001556, mcOn: true
Label: 13, Timestamp: 2024-12-21 15:20:20.920, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 9118 mm, StdDev: 85 mm, timeStemp: 5534001556, mcOn: true
