Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,9339,705,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,9339,705,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10213,1783,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,9339,705,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10213,1783,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-541,97,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,9339,705,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10213,1783,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-541,97,338248552,true
1-10,2025-02-28 13:08:09.316,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,5907,95,338248552,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10796,120,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10796,120,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,14834,115,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10796,120,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,14834,115,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-386,106,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10796,120,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-68,14834,115,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-386,106,338248688,true
1-10,2025-02-28 13:08:09.453,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,6643,196,338248688,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,9829,600,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,9829,600,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,12568,2304,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,9829,600,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,12568,2304,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-180,375,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP2,24:29:34:e1:ef:d4,-79,9829,600,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,12568,2304,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,-180,375,338248796,true
1-10,2025-02-28 13:08:09.559,MCSLab RTT AP3,b0:e4:d5:88:16:86,-53,6730,1563,338248796,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9214,1307,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9214,1307,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8688,883,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9214,1307,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8688,883,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-297,378,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,9214,1307,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,8688,883,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-297,378,338248919,true
1-10,2025-02-28 13:08:09.683,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4442,410,338248919,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8071,1292,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8071,1292,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9163,545,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8071,1292,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9163,545,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-180,253,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8071,1292,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9163,545,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,-180,253,338249203,true
1-10,2025-02-28 13:08:09.970,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,5633,217,338249203,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8013,1218,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8013,1218,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9189,487,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8013,1218,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9189,487,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,132,298,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8013,1218,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9189,487,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,132,298,338249472,true
1-10,2025-02-28 13:08:10.236,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,6141,896,338249472,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8247,383,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8247,383,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9072,540,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8247,383,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9072,540,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-102,319,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,8247,383,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,9072,540,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-102,319,338249743,true
1-10,2025-02-28 13:08:10.508,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4530,263,338249743,true
1-10,2025-02-28 13:08:10.785,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,8130,587,338250019,true
