Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4936,304,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4936,304,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4932,354,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4936,304,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4932,354,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,54,895,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4936,304,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4932,354,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,54,895,342257130,true
6-10,2025-02-28 14:14:57.893,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,4559,646,342257130,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5112,429,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5112,429,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4854,461,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5112,429,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4854,461,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-72,1003,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5112,429,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4854,461,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-72,1003,342257257,true
6-10,2025-02-28 14:14:58.020,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,4940,598,342257257,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5405,240,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5405,240,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4893,461,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5405,240,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4893,461,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-43,170,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,5405,240,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,4893,461,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP1,24:29:34:e2:4c:36,-54,-43,170,342257379,true
6-10,2025-02-28 14:14:58.155,MCSLab RTT AP3,b0:e4:d5:88:16:86,-60,4764,594,342257379,true
6-10,2025-02-28 14:14:58.267,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,5317,234,342257503,true
