Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,12524,66,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,12524,66,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7080,231,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,12524,66,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7080,231,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3764,1862,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,12524,66,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,7080,231,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3764,1862,341686293,true
6-4,2025-02-28 14:05:27.056,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,203,735,341686293,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,12788,98,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,12788,98,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7275,124,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,12788,98,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7275,124,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3960,1747,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,12788,98,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-63,7275,124,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,3960,1747,341686416,true
6-4,2025-02-28 14:05:27.180,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,164,734,341686416,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,4233,1504,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,4233,1504,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7451,84,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,4233,1504,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7451,84,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3608,1649,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP2,24:29:34:e1:ef:d4,-72,4233,1504,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7451,84,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3608,1649,341686539,true
6-4,2025-02-28 14:05:27.302,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,47,734,341686539,true
6-4,2025-02-28 14:05:27.424,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4272,1449,341686661,true
6-4,2025-02-28 14:05:27.424,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4272,1449,341686661,true
