Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3452,387,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3452,387,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7197,711,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3452,387,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7197,711,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3882,2110,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3452,387,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7197,711,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3882,2110,341593821,true
6-3,2025-02-28 14:03:54.584,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,8,575,341593821,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3608,216,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3608,216,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7314,662,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3608,216,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7314,662,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3491,1286,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,3608,216,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7314,662,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3491,1286,341593950,true
6-3,2025-02-28 14:03:54.713,MCSLab RTT AP3,b0:e4:d5:88:16:86,-45,18,537,341593950,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3374,318,341594067,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3374,318,341594067,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,3569,1389,341594067,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3374,318,341594067,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP1,24:29:34:e2:4c:36,-70,3569,1389,341594067,true
6-3,2025-02-28 14:03:54.831,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,-69,608,341594067,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3647,175,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3647,175,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7353,537,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3647,175,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7353,537,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3569,1158,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,3647,175,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7353,537,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3569,1158,341594191,true
6-3,2025-02-28 14:03:54.955,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-30,659,341594191,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3647,235,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3647,235,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7510,426,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3647,235,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7510,426,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3647,1086,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3647,235,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7510,426,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,3647,1086,341594313,true
6-3,2025-02-28 14:03:55.077,MCSLab RTT AP3,b0:e4:d5:88:16:86,-49,-108,694,341594313,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,3374,283,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,3374,283,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7236,638,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,3374,283,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7236,638,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3569,1190,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP2,24:29:34:e1:ef:d4,-66,3374,283,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,7236,638,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,3569,1190,341594435,true
6-3,2025-02-28 14:03:55.198,MCSLab RTT AP3,b0:e4:d5:88:16:86,-48,-147,598,341594435,true
6-3,2025-02-28 14:03:55.322,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3491,396,341594558,true
6-3,2025-02-28 14:03:55.322,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,3491,396,341594558,true
6-3,2025-02-28 14:03:55.322,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,7549,408,341594558,true
