Starting Wi-Fi RTT Ranging...
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6460 mm, StdDev: 934 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6460 mm, StdDev: 934 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 9580 mm, StdDev: 706 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6460 mm, StdDev: 934 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 9580 mm, StdDev: 706 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 6284 mm, StdDev: 208 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6460 mm, StdDev: 934 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -64, Distance: 9580 mm, StdDev: 706 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -65, Distance: 6284 mm, StdDev: 208 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.264, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -60, Distance: -928 mm, StdDev: 609 mm, timeStemp: 6055426902, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6636 mm, StdDev: 1018 mm, timeStemp: 6055427025, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6636 mm, StdDev: 1018 mm, timeStemp: 6055427025, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 9932 mm, StdDev: 420 mm, timeStemp: 6055427024, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6636 mm, StdDev: 1018 mm, timeStemp: 6055427025, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 9932 mm, StdDev: 420 mm, timeStemp: 6055427024, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -66, Distance: 6460 mm, StdDev: 1292 mm, timeStemp: 6055427025, mcOn: true
Label: 2-1, Timestamp: 2024-12-27 16:10:46.387, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6636 mm, StdDev: 1018 mm, timeStemp: 6055427025, mcOn: true
