Starting Wi-Fi RTT Ranging...
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8435 mm, StdDev: 151 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8435 mm, StdDev: 151 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 13927 mm, StdDev: 802 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8435 mm, StdDev: 151 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -60, Distance: 13927 mm, StdDev: 802 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.668, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -44, Distance: -354 mm, StdDev: 58 mm, timeStemp: 6047292306, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8469 mm, StdDev: 88 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8469 mm, StdDev: 88 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 13603 mm, StdDev: 137 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8469 mm, StdDev: 88 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 13603 mm, StdDev: 137 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.771, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -44, Distance: -421 mm, StdDev: 108 mm, timeStemp: 6047292407, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8519 mm, StdDev: 125 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8519 mm, StdDev: 125 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 13520 mm, StdDev: 149 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 8519 mm, StdDev: 125 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 13520 mm, StdDev: 149 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:11.886, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -44, Distance: -404 mm, StdDev: 75 mm, timeStemp: 6047292525, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7544 mm, StdDev: 461 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7544 mm, StdDev: 461 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -63, Distance: 11343 mm, StdDev: 107 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7544 mm, StdDev: 461 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -63, Distance: 11343 mm, StdDev: 107 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.076, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -44, Distance: -518 mm, StdDev: 81 mm, timeStemp: 6047292714, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 498 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 498 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -66, Distance: 11338 mm, StdDev: 397 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 7514 mm, StdDev: 498 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -66, Distance: 11338 mm, StdDev: 397 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.344, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -47, Distance: -421 mm, StdDev: 1677 mm, timeStemp: 6047292978, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.619, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7544 mm, StdDev: 1359 mm, timeStemp: 6047293254, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.619, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 7544 mm, StdDev: 1359 mm, timeStemp: 6047293254, mcOn: true
Label: 1-1, Timestamp: 2024-12-27 13:55:12.619, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -66, Distance: 12578 mm, StdDev: 427 mm, timeStemp: 6047293254, mcOn: true
