Starting Wi-Fi RTT Ranging...
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3501 mm, StdDev: 99 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3501 mm, StdDev: 99 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -63, Distance: 7697 mm, StdDev: 176 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3501 mm, StdDev: 99 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -63, Distance: 7697 mm, StdDev: 176 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3969 mm, StdDev: 129 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3501 mm, StdDev: 99 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -63, Distance: 7697 mm, StdDev: 176 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3969 mm, StdDev: 129 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.078, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -55, Distance: 415 mm, StdDev: 276 mm, timeStemp: 5535770717, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3396 mm, StdDev: 171 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3396 mm, StdDev: 171 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 7768 mm, StdDev: 87 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3396 mm, StdDev: 171 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 7768 mm, StdDev: 87 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3999 mm, StdDev: 94 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 3396 mm, StdDev: 171 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 7768 mm, StdDev: 87 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -63, Distance: 3999 mm, StdDev: 94 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.167, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -55, Distance: 466 mm, StdDev: 186 mm, timeStemp: 5535770798, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.285, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4702 mm, StdDev: 1023 mm, timeStemp: 5535770924, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.285, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4702 mm, StdDev: 1023 mm, timeStemp: 5535770924, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.285, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 7526 mm, StdDev: 137 mm, timeStemp: 5535770924, mcOn: true
Label: 16, Timestamp: 2024-12-21 15:49:50.285, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 4702 mm, StdDev: 1023 mm, timeStemp: 5535770924, mcOn: true
