Starting Wi-Fi RTT Ranging...
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6382 mm, StdDev: 898 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6382 mm, StdDev: 898 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 6768 mm, StdDev: 634 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6382 mm, StdDev: 898 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 6768 mm, StdDev: 634 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -57, Distance: 1714 mm, StdDev: 856 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -72, Distance: 6382 mm, StdDev: 898 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -56, Distance: 6768 mm, StdDev: 634 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -57, Distance: 1714 mm, StdDev: 856 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.385, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -60, Distance: 2938 mm, StdDev: 1735 mm, timeStemp: 5536506023, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.557, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6655 mm, StdDev: 1430 mm, timeStemp: 5536506197, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.557, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6655 mm, StdDev: 1430 mm, timeStemp: 5536506197, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.557, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 5195 mm, StdDev: 1034 mm, timeStemp: 5536506197, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.557, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -71, Distance: 6655 mm, StdDev: 1430 mm, timeStemp: 5536506197, mcOn: true
Label: 24, Timestamp: 2024-12-21 16:02:05.557, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -54, Distance: 5195 mm, StdDev: 1034 mm, timeStemp: 5536506197, mcOn: true
