Starting Wi-Fi RTT Ranging...
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1264 mm, StdDev: 136 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1264 mm, StdDev: 136 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4756 mm, StdDev: 246 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1264 mm, StdDev: 136 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4756 mm, StdDev: 246 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 3764 mm, StdDev: 567 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1264 mm, StdDev: 136 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4756 mm, StdDev: 246 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 3764 mm, StdDev: 567 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.664, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -68, Distance: 2662 mm, StdDev: 3282 mm, timeStemp: 6054247303, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1069 mm, StdDev: 196 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1069 mm, StdDev: 196 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 4756 mm, StdDev: 369 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1069 mm, StdDev: 196 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 4756 mm, StdDev: 369 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -70, Distance: 3686 mm, StdDev: 656 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -56, Distance: 1069 mm, StdDev: 196 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 4756 mm, StdDev: 369 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -70, Distance: 3686 mm, StdDev: 656 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.790, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -73, Distance: 5028 mm, StdDev: 331 mm, timeStemp: 6054247429, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1421 mm, StdDev: 83 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1421 mm, StdDev: 83 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4434 mm, StdDev: 365 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1421 mm, StdDev: 83 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4434 mm, StdDev: 365 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -69, Distance: 3882 mm, StdDev: 525 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -57, Distance: 1421 mm, StdDev: 83 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 4434 mm, StdDev: 365 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -69, Distance: 3882 mm, StdDev: 525 mm, timeStemp: 6054247557, mcOn: true
Label: 11-5, Timestamp: 2024-12-27 15:51:06.919, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -71, Distance: 3944 mm, StdDev: 688 mm, timeStemp: 6054247557, mcOn: true
