Starting Wi-Fi RTT Ranging...
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3266 mm, StdDev: 1117 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3266 mm, StdDev: 1117 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 141 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3266 mm, StdDev: 1117 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 141 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 1889 mm, StdDev: 1464 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 3266 mm, StdDev: 1117 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 141 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 1889 mm, StdDev: 1464 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.102, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -50, Distance: 637 mm, StdDev: 1142 mm, timeStemp: 5536116740, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 4848 mm, StdDev: 894 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 4848 mm, StdDev: 894 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 207 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 4848 mm, StdDev: 894 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 207 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 2241 mm, StdDev: 957 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 4848 mm, StdDev: 894 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6572 mm, StdDev: 207 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 2241 mm, StdDev: 957 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.224, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -53, Distance: 282 mm, StdDev: 1278 mm, timeStemp: 5536116862, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4848 mm, StdDev: 162 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4848 mm, StdDev: 162 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6455 mm, StdDev: 256 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4848 mm, StdDev: 162 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6455 mm, StdDev: 256 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 1811 mm, StdDev: 1495 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 4848 mm, StdDev: 162 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6455 mm, StdDev: 256 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -60, Distance: 1811 mm, StdDev: 1495 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.334, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -52, Distance: 340 mm, StdDev: 1212 mm, timeStemp: 5536116973, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3217 mm, StdDev: 89 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3217 mm, StdDev: 89 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 289 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3217 mm, StdDev: 89 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 289 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1850 mm, StdDev: 1301 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3217 mm, StdDev: 89 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 289 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1850 mm, StdDev: 1301 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.457, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: 321 mm, StdDev: 1289 mm, timeStemp: 5536117095, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3413 mm, StdDev: 49 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3413 mm, StdDev: 49 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 318 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3413 mm, StdDev: 49 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 318 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 2085 mm, StdDev: 1313 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3413 mm, StdDev: 49 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 6416 mm, StdDev: 318 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 2085 mm, StdDev: 1313 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.581, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -53, Distance: 86 mm, StdDev: 1607 mm, timeStemp: 5536117221, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 423 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 423 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 6416 mm, StdDev: 340 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 423 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 6416 mm, StdDev: 340 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1889 mm, StdDev: 1836 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 423 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 6416 mm, StdDev: 340 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1889 mm, StdDev: 1836 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.706, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -51, Distance: -415 mm, StdDev: 1673 mm, timeStemp: 5536117345, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 166 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 166 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6377 mm, StdDev: 337 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 166 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6377 mm, StdDev: 337 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 1811 mm, StdDev: 1493 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -68, Distance: 3178 mm, StdDev: 166 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -59, Distance: 6377 mm, StdDev: 337 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 1811 mm, StdDev: 1493 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.833, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -53, Distance: 438 mm, StdDev: 1114 mm, timeStemp: 5536117471, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.957, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3257 mm, StdDev: 216 mm, timeStemp: 5536117595, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.957, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -67, Distance: 3257 mm, StdDev: 216 mm, timeStemp: 5536117595, mcOn: true
Label: 20, Timestamp: 2024-12-21 15:55:36.957, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 6455 mm, StdDev: 265 mm, timeStemp: 5536117595, mcOn: true
