Starting Wi-Fi RTT Ranging...
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 4936 mm, StdDev: 304 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 4936 mm, StdDev: 304 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 4932 mm, StdDev: 354 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 4936 mm, StdDev: 304 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 4932 mm, StdDev: 354 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -55, Distance: 54 mm, StdDev: 895 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -69, Distance: 4936 mm, StdDev: 304 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -61, Distance: 4932 mm, StdDev: 354 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -55, Distance: 54 mm, StdDev: 895 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:57.893, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -59, Distance: 4559 mm, StdDev: 646 mm, timeStemp: 342257130, mcOn: true
Label: 6-10, Timestamp: 2025-02-28 14:14:58.020, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -70, Distance: 5112 mm, StdDev: 429 mm, timeStemp: 342257257, mcOn: true
