Starting Wi-Fi RTT Ranging...
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7573 mm, StdDev: 1909 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7573 mm, StdDev: 1909 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10205 mm, StdDev: 142 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7573 mm, StdDev: 1909 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10205 mm, StdDev: 142 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 3256 mm, StdDev: 405 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 7573 mm, StdDev: 1909 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10205 mm, StdDev: 142 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 3256 mm, StdDev: 405 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.735, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -59, Distance: 438 mm, StdDev: 123 mm, timeStemp: 5533705375, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7573 mm, StdDev: 1971 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7573 mm, StdDev: 1971 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10166 mm, StdDev: 1640 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7573 mm, StdDev: 1971 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10166 mm, StdDev: 1640 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 3217 mm, StdDev: 477 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 7573 mm, StdDev: 1971 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -65, Distance: 10166 mm, StdDev: 1640 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 3217 mm, StdDev: 477 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:24.900, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -54, Distance: 360 mm, StdDev: 547 mm, timeStemp: 5533705538, mcOn: true
Label: 10, Timestamp: 2024-12-21 15:15:25.026, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 7544 mm, StdDev: 1925 mm, timeStemp: 5533705665, mcOn: true
