Starting Wi-Fi RTT Ranging...
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 14 mm, StdDev: 1184 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 14 mm, StdDev: 1184 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 6182 mm, StdDev: 255 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 14 mm, StdDev: 1184 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 6182 mm, StdDev: 255 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -68, Distance: 5522 mm, StdDev: 105 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -59, Distance: 14 mm, StdDev: 1184 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -62, Distance: 6182 mm, StdDev: 255 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -68, Distance: 5522 mm, StdDev: 105 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.647, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -65, Distance: 2625 mm, StdDev: 537 mm, timeStemp: 5538471287, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.774, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: -219 mm, StdDev: 1088 mm, timeStemp: 5538471414, mcOn: true
Label: 43, Timestamp: 2024-12-21 16:34:50.774, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -61, Distance: -219 mm, StdDev: 1088 mm, timeStemp: 5538471414, mcOn: true
