Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,3618,488,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,3618,488,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3701,1750,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,3618,488,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3701,1750,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5171,2538,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP2,24:29:34:e1:ef:d4,-58,3618,488,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3701,1750,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP1,24:29:34:e2:4c:36,-68,5171,2538,6658324676,true
11-8,2025-01-03 15:38:54.284,MCSLab RTT AP3,b0:e4:d5:88:16:86,-57,4422,234,6658324676,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3676,548,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3676,548,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3437,1517,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3676,548,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3437,1517,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,5493,1161,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP2,24:29:34:e1:ef:d4,-61,3676,548,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-53,3437,1517,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,5493,1161,6658324814,true
11-8,2025-01-03 15:38:54.421,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4149,388,6658324814,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3296,779,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3296,779,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,3408,990,6658324944,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3296,779,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,3408,990,6658324944,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,5483,2312,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3296,779,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-49,3408,990,6658324944,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP1,24:29:34:e2:4c:36,-65,5483,2312,6658324945,true
11-8,2025-01-03 15:38:54.552,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,4383,319,6658324944,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,4116,1061,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,4116,1061,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2979,308,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,4116,1061,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2979,308,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,7593,1989,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,4116,1061,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,2979,308,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,7593,1989,6658325072,true
11-8,2025-01-03 15:38:54.680,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4266,438,6658325072,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3618,496,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3618,496,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3437,859,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3618,496,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3437,859,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,10825,64,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP2,24:29:34:e1:ef:d4,-60,3618,496,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3437,859,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP1,24:29:34:e2:4c:36,-67,10825,64,6658325211,true
11-8,2025-01-03 15:38:54.818,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,4387,265,6658325211,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3471,542,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3471,542,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3496,647,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3471,542,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3496,647,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,8022,1333,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3471,542,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-50,3496,647,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,8022,1333,6658325348,true
11-8,2025-01-03 15:38:54.955,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,4032,434,6658325348,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3501,597,6658325477,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3501,597,6658325477,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-48,3242,234,6658325477,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP2,24:29:34:e1:ef:d4,-59,3501,597,6658325477,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-48,3242,234,6658325477,true
11-8,2025-01-03 15:38:55.086,MCSLab RTT AP1,24:29:34:e2:4c:36,-66,11089,182,6658325477,true
