Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6460,2209,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6460,2209,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10166,1964,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6460,2209,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10166,1964,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,4233,1589,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6460,2209,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-67,10166,1964,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,4233,1589,6655914687,true
1-2,2025-01-03 14:58:44.293,MCSLab RTT AP3,b0:e4:d5:88:16:86,-47,47,186,6655914687,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6372,1015,6655914809,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6372,1015,6655914809,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10400,1415,6655914809,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6372,1015,6655914809,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,10400,1415,6655914809,true
1-2,2025-01-03 14:58:44.416,MCSLab RTT AP1,24:29:34:e2:4c:36,-61,4497,952,6655914809,true
