Starting Wi-Fi RTT Ranging...
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8628 mm, StdDev: 252 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8628 mm, StdDev: 252 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8154 mm, StdDev: 651 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8628 mm, StdDev: 252 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8154 mm, StdDev: 651 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 1147 mm, StdDev: 634 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8628 mm, StdDev: 252 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8154 mm, StdDev: 651 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -61, Distance: 1147 mm, StdDev: 634 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.468, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 6698 mm, StdDev: 1327 mm, timeStemp: 7252695860, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 8452 mm, StdDev: 343 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 8452 mm, StdDev: 343 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8330 mm, StdDev: 872 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 8452 mm, StdDev: 343 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8330 mm, StdDev: 872 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1186 mm, StdDev: 707 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -75, Distance: 8452 mm, StdDev: 343 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -58, Distance: 8330 mm, StdDev: 872 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -59, Distance: 1186 mm, StdDev: 707 mm, timeStemp: 7252695985, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.593, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 6453 mm, StdDev: 899 mm, timeStemp: 7252695984, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8842 mm, StdDev: 145 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8842 mm, StdDev: 145 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 7803 mm, StdDev: 1113 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8842 mm, StdDev: 145 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 7803 mm, StdDev: 1113 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 1499 mm, StdDev: 312 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8842 mm, StdDev: 145 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 7803 mm, StdDev: 1113 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -62, Distance: 1499 mm, StdDev: 312 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.728, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -65, Distance: 5848 mm, StdDev: 365 mm, timeStemp: 7252696111, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8764 mm, StdDev: 104 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8764 mm, StdDev: 104 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 8154 mm, StdDev: 842 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8764 mm, StdDev: 104 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 8154 mm, StdDev: 842 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -57, Distance: 1264 mm, StdDev: 529 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -73, Distance: 8764 mm, StdDev: 104 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -57, Distance: 8154 mm, StdDev: 842 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -57, Distance: 1264 mm, StdDev: 529 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.842, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -65, Distance: 6375 mm, StdDev: 286 mm, timeStemp: 7252696234, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8511 mm, StdDev: 148 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8511 mm, StdDev: 148 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 8720 mm, StdDev: 685 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8511 mm, StdDev: 148 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 8720 mm, StdDev: 685 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 1030 mm, StdDev: 563 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP2, BSSID: 24:29:34:e1:ef:d4, Rssi: -74, Distance: 8511 mm, StdDev: 148 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP3, BSSID: e4:5e:1b:a0:5e:85, Rssi: -52, Distance: 8720 mm, StdDev: 685 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP1, BSSID: 24:29:34:e2:4c:36, Rssi: -58, Distance: 1030 mm, StdDev: 563 mm, timeStemp: 7252696359, mcOn: true
Label: 1-11, Timestamp: 2025-01-10 12:45:05.966, AP SSID: MCSLab RTT AP3, BSSID: b0:e4:d5:88:16:86, Rssi: -63, Distance: 6688 mm, StdDev: 218 mm, timeStemp: 7252696359, mcOn: true
