Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
22,2024-12-21 15:58:37.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6723,210,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6723,210,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7376,135,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6723,210,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7376,135,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP1,24:29:34:e2:4c:36,-44,3758,309,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,6723,210,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7376,135,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP1,24:29:34:e2:4c:36,-44,3758,309,5536298585,true
22,2024-12-21 15:58:37.947,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,1981,242,5536298585,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6744,126,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6744,126,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7305,50,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6744,126,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,7305,50,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP1,24:29:34:e2:4c:36,-53,3732,371,5536298665,true
22,2024-12-21 15:58:38.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,6744,126,5536298665,true
