Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
6,2024-12-21 15:09:20.414,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9272,1514,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9272,1514,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9033,2350,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9272,1514,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9033,2350,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1919,897,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP2,24:29:34:e1:ef:d4,-78,9272,1514,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,9033,2350,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1919,897,5533341053,true
6,2024-12-21 15:09:20.414,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,1414,292,5533341053,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8042,1473,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8042,1473,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8916,2293,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8042,1473,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8916,2293,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1919,878,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP2,24:29:34:e1:ef:d4,-77,8042,1473,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8916,2293,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1919,878,5533341185,true
6,2024-12-21 15:09:20.546,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,1688,146,5533341185,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,10757,635,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,10757,635,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8760,2200,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,10757,635,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8760,2200,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1772,664,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,10757,635,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8760,2200,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP1,24:29:34:e2:4c:36,-63,1772,664,5533341310,true
6,2024-12-21 15:09:20.671,MCSLab RTT AP3,b0:e4:d5:88:16:86,-55,1414,357,5533341310,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10639,952,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10639,952,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8916,1949,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10639,952,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-66,8916,1949,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP1,24:29:34:e2:4c:36,-62,2036,1069,5533341461,true
6,2024-12-21 15:09:20.821,MCSLab RTT AP2,24:29:34:e1:ef:d4,-80,10639,952,5533341461,true
