Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
10,2024-12-21 15:15:24.735,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7573,1909,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7573,1909,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10205,142,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7573,1909,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10205,142,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3256,405,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,7573,1909,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10205,142,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3256,405,5533705375,true
10,2024-12-21 15:15:24.735,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,438,123,5533705375,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7573,1971,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7573,1971,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10166,1640,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7573,1971,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10166,1640,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3217,477,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,7573,1971,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-65,10166,1640,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,3217,477,5533705538,true
10,2024-12-21 15:15:24.900,MCSLab RTT AP3,b0:e4:d5:88:16:86,-54,360,547,5533705538,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7544,1925,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7544,1925,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10088,209,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7544,1925,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10088,209,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3256,208,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,7544,1925,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-64,10088,209,5533705665,true
10,2024-12-21 15:15:25.026,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3256,208,5533705665,true
