Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
32,2024-12-21 16:17:13.006,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5405,192,5537413645,true
32,2024-12-21 16:17:13.006,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5405,192,5537413645,true
32,2024-12-21 16:17:13.006,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,991,297,5537413645,true
32,2024-12-21 16:17:13.006,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5405,192,5537413645,true
32,2024-12-21 16:17:13.006,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,991,297,5537413645,true
32,2024-12-21 16:17:13.006,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4942,247,5537413645,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4848,263,5537413759,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4848,263,5537413759,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,718,653,5537413759,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4848,263,5537413759,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP1,24:29:34:e2:4c:36,-58,718,653,5537413759,true
32,2024-12-21 16:17:13.120,MCSLab RTT AP3,b0:e4:d5:88:16:86,-66,4940,300,5537413759,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4350,488,5537413869,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4350,488,5537413869,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,913,593,5537413869,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,4350,488,5537413869,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,913,593,5537413869,true
32,2024-12-21 16:17:13.230,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4881,314,5537413869,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4731,306,5537413979,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4731,306,5537413979,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,223,5537413979,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,4731,306,5537413979,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1147,223,5537413979,true
32,2024-12-21 16:17:13.340,MCSLab RTT AP3,b0:e4:d5:88:16:86,-63,4940,132,5537413979,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5444,162,5537414090,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5444,162,5537414090,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,991,535,5537414090,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5444,162,5537414090,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,991,535,5537414090,true
32,2024-12-21 16:17:13.450,MCSLab RTT AP3,b0:e4:d5:88:16:86,-65,4500,87,5537414090,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5678,368,5537414200,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5678,368,5537414200,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1069,290,5537414200,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP2,24:29:34:e1:ef:d4,-67,5678,368,5537414200,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1069,290,5537414200,true
32,2024-12-21 16:17:13.575,MCSLab RTT AP3,b0:e4:d5:88:16:86,-62,4969,117,5537414200,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5913,744,5537414311,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5913,744,5537414311,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1030,519,5537414311,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP2,24:29:34:e1:ef:d4,-65,5913,744,5537414311,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,1030,519,5537414311,true
32,2024-12-21 16:17:13.671,MCSLab RTT AP3,b0:e4:d5:88:16:86,-64,4881,580,5537414311,true
