timeStemp,Label,AP1_Distance (mm),AP2_Distance (mm),AP3_Distance (mm),AP4_Distance (mm),AP1_Rssi,AP2_Rssi,AP3_Rssi,AP4_Rssi,AP1_StdDev (mm),AP2_StdDev (mm),AP3_StdDev (mm),AP4_StdDev (mm)
34069734,9-11,1694.0,5903.0,6200.0,4111.0,-60.0,-70.0,-70.0,-57.0,459.0,1200.0,217.0,307.0
34069751,9-11,1772.0,4380.0,6297.0,4551.0,-61.0,-71.0,-71.0,-58.0,334.0,2136.0,109.0,1192.0
34069763,9-11,1577.0,4907.0,5008.0,4668.0,-60.0,-71.0,-70.0,-59.0,559.0,212.0,556.0,982.0
34069775,9-11,1655.0,,5701.0,6514.0,-63.0,,-72.0,-59.0,313.0,,217.0,319.0
34069776,9-11,,4819.0,,,,-69.0,,,,2014.0,,
34069788,9-11,1733.0,4848.0,5829.0,4146.0,-61.0,-70.0,-73.0,-56.0,445.0,1903.0,211.0,279.0
34069800,9-11,1616.0,4702.0,6180.0,4932.0,-61.0,-71.0,-66.0,-59.0,540.0,956.0,2622.0,482.0
34069813,9-11,1733.0,4966.0,5672.0,3877.0,-59.0,-71.0,-70.0,-58.0,334.0,1531.0,379.0,398.0
34069830,9-11,1655.0,5522.0,5790.0,3906.0,-60.0,-71.0,-69.0,-61.0,522.0,2154.0,175.0,428.0
34069843,9-11,1811.0,5112.0,5555.0,2744.0,-60.0,-69.0,-69.0,-59.0,414.0,2256.0,330.0,429.0
34069857,9-11,1811.0,5669.0,6024.0,3965.0,-60.0,-70.0,-73.0,-59.0,386.0,1512.0,141.0,677.0
34069872,9-11,1694.0,4731.0,5676.0,3643.0,-60.0,-62.0,-72.0,-57.0,518.0,2003.0,308.0,943.0
34069886,9-11,1772.0,4819.0,5789.0,3701.0,-60.0,-69.0,-73.0,-58.0,570.0,2048.0,280.0,671.0
34069900,9-11,1772.0,5024.0,5672.0,3682.0,-61.0,-69.0,-72.0,-60.0,485.0,1709.0,313.0,119.0
34069913,9-11,1616.0,8012.0,5829.0,3291.0,-59.0,-67.0,-71.0,-60.0,576.0,1042.0,163.0,257.0
34069926,9-11,1850.0,5024.0,6144.0,3174.0,-61.0,-69.0,-69.0,-60.0,395.0,1637.0,243.0,352.0
34069939,9-11,1616.0,4467.0,5868.0,2978.0,-59.0,-69.0,-70.0,-60.0,516.0,2111.0,226.0,624.0
34069952,9-11,1772.0,5317.0,5829.0,3447.0,-60.0,-68.0,-70.0,-59.0,415.0,1823.0,205.0,398.0
34069966,9-11,1694.0,4878.0,5868.0,3291.0,-60.0,-69.0,-71.0,-58.0,451.0,1835.0,210.0,384.0
34069980,9-11,1733.0,5577.0,5789.0,3057.0,-60.0,-69.0,-71.0,-59.0,512.0,1633.0,188.0,355.0
34069994,9-11,1772.0,5551.0,5829.0,3252.0,-60.0,-69.0,-69.0,-60.0,450.0,1634.0,207.0,445.0
34070009,9-11,1655.0,4848.0,5907.0,3682.0,-60.0,-69.0,-71.0,-60.0,450.0,1964.0,127.0,330.0
34070023,9-11,1772.0,4702.0,5750.0,3643.0,-60.0,-69.0,-72.0,-58.0,446.0,2030.0,240.0,186.0
34070037,9-11,1850.0,4995.0,5829.0,3848.0,-60.0,-70.0,-71.0,-58.0,447.0,1909.0,196.0,138.0
34070051,9-11,1733.0,4966.0,5789.0,3447.0,-60.0,-69.0,-67.0,-58.0,423.0,1768.0,3534.0,491.0
34070065,9-11,1655.0,5024.0,5672.0,3213.0,-60.0,-69.0,-72.0,-57.0,587.0,1837.0,287.0,521.0
34070080,9-11,1772.0,4936.0,5750.0,3096.0,-60.0,-69.0,-67.0,-60.0,468.0,1864.0,244.0,406.0
34070094,9-11,1772.0,5083.0,5946.0,3096.0,-60.0,-69.0,-70.0,-59.0,459.0,1771.0,141.0,434.0
34070108,9-11,1733.0,5200.0,5907.0,2979.0,-60.0,-69.0,-66.0,-60.0,438.0,1844.0,225.0,508.0
34070122,9-11,1811.0,5229.0,5868.0,3135.0,-60.0,-69.0,-71.0,-59.0,363.0,1672.0,167.0,304.0
34070135,9-11,1655.0,5229.0,5750.0,3174.0,-60.0,-69.0,-71.0,-59.0,449.0,1776.0,235.0,280.0
