Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn,Corrected Distance (mm)
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,6795,118,6660478889,True,6679.014176189788
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,6795,118,6660478889,True,6679.014176189788
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,6442,148,6660478889,True,6297.323823975721
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,6795,118,6660478889,True,6679.014176189788
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,6442,148,6660478889,True,6297.323823975721
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-18,120,6660478889,True,-2.3478260869565215
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP2,24:29:34:e1:ef:d4,-76,6795,118,6660478889,True,6679.014176189788
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-55,6442,148,6660478889,True,6297.323823975721
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-18,120,6660478889,True,-2.3478260869565215
6-9,2025-01-03 16:14:48.496,MCSLab RTT AP3,b0:e4:d5:88:16:86,-61,5819,195,6660478889,True,5630.322746923844
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6895,83,6660478971,True,6812.9872456291205
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6895,83,6660478971,True,6812.9872456291205
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6244,93,6660478971,True,6152.364841407607
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6895,83,6660478971,True,6812.9872456291205
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6244,93,6660478971,True,6152.364841407607
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-18,184,6660478971,True,-1.603960396039604
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP2,24:29:34:e1:ef:d4,-75,6895,83,6660478971,True,6812.9872456291205
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,6244,93,6660478971,True,6152.364841407607
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-18,184,6660478971,True,-1.603960396039604
6-9,2025-01-03 16:14:48.578,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,6593,195,6660478971,True,6403.601797289334
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7358,202,6660479082,True,7161.397354497354
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7358,202,6660479082,True,7161.397354497354
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5989,159,6660479082,True,5834.112068965517
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7358,202,6660479082,True,7161.397354497354
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5989,159,6660479082,True,5834.112068965517
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-63,580,6660479082,True,-6.172628304821151
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP2,24:29:34:e1:ef:d4,-68,7358,202,6660479082,True,7161.397354497354
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-57,5989,159,6660479082,True,5834.112068965517
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP1,24:29:34:e2:4c:36,-55,-63,580,6660479082,True,-6.172628304821151
6-9,2025-01-03 16:14:48.689,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,6868,136,6660479082,True,6734.640776699029
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4428,1589,6660479189,True,3258.6312115672263
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4428,1589,6660479189,True,3258.6312115672263
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5342,341,6660479189,True,5021.4612000703855
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4428,1589,6660479189,True,3258.6312115672263
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5342,341,6660479189,True,5021.4612000703855
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,716,6660479189,True,-0.7783783783783784
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP2,24:29:34:e1:ef:d4,-69,4428,1589,6660479189,True,3258.6312115672263
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-58,5342,341,6660479189,True,5021.4612000703855
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP1,24:29:34:e2:4c:36,-57,-24,716,6660479189,True,-0.7783783783783784
6-9,2025-01-03 16:14:48.796,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,4855,828,6660479189,True,4147.637691360197
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4272,1774,6660479471,True,3018.521998015217
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4272,1774,6660479471,True,3018.521998015217
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6260,871,6660479471,True,5495.386341326602
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4272,1774,6660479471,True,3018.521998015217
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6260,871,6660479471,True,5495.386341326602
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,15,494,6660479471,True,0.4420432220039293
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP2,24:29:34:e1:ef:d4,-70,4272,1774,6660479471,True,3018.521998015217
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-61,6260,871,6660479471,True,5495.386341326602
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP1,24:29:34:e2:4c:36,-56,15,494,6660479471,True,0.4420432220039293
6-9,2025-01-03 16:14:49.078,MCSLab RTT AP3,b0:e4:d5:88:16:86,-59,3885,666,6660479471,True,3316.4634146341464
6-9,2025-01-03 16:14:49.354,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4428,1207,6660479741,True,3479.535758651287
6-9,2025-01-03 16:14:49.354,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4428,1207,6660479741,True,3479.535758651287
6-9,2025-01-03 16:14:49.354,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6143,1334,6660479741,True,5047.0040123044
6-9,2025-01-03 16:14:49.354,MCSLab RTT AP2,24:29:34:e1:ef:d4,-71,4428,1207,6660479741,True,3479.535758651287
6-9,2025-01-03 16:14:49.354,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,6143,1334,6660479741,True,5047.0040123044
