Label,Timestamp,AP SSID,BSSID,Rssi,Distance (mm),StdDev (mm),timeStemp,mcOn
5,2024-11-28 14:13:10.597,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10639,1385,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10639,1385,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8716,399,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10639,1385,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8716,399,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2827,182,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10639,1385,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8716,399,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP1,24:29:34:e2:4c:36,-60,2827,182,3542771224,true
5,2024-11-28 14:13:10.597,MCSLab RTT AP3,b0:e4:d5:88:16:86,-56,1722,229,3542771224,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10718,607,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10718,607,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8755,384,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10718,607,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8755,384,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3100,153,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP2,24:29:34:e1:ef:d4,-74,10718,607,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP3,e4:5e:1b:a0:5e:85,-62,8755,384,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP1,24:29:34:e2:4c:36,-59,3100,153,3542771335,true
5,2024-11-28 14:13:10.695,MCSLab RTT AP3,b0:e4:d5:88:16:86,-58,1839,206,3542771335,true
5,2024-11-28 14:13:10.841,MCSLab RTT AP2,24:29:34:e1:ef:d4,-73,10718,1534,3542771480,true
